DISTRICT,DD000A001219R,DD000A001319R,DD000A001S19R,DD200A001219R,DD200A001319R,DD200A001S19R,DD300A001219R,DD300A001319R,DD300A001S19R,DD400A001219R,DD400A001319R,DD400A001S19R,DDA00A001219R,DDA00A001319R,DDA00A001S19R,DDB00A001219R,DDB00A001319R,DDB00A001S19R,DDE00A001219R,DDE00A001319R,DDE00A001S19R,DDF00A001219R,DDF00A001319R,DDF00A001S19R,DDH00A001219R,DDH00A001319R,DDH00A001S19R,DDI00A001219R,DDI00A001319R,DDI00A001S19R,DDL00A001219R,DDL00A001319R,DDL00A001S19R,DDM00A001219R,DDM00A001319R,DDM00A001S19R,DDR00A001219R,DDR00A001319R,DDR00A001S19R,DDS00A001219R,DDS00A001319R,DDS00A001S19R,DDW00A001219R,DDW00A001319R,DDW00A001S19R,DNC00A001219R,DNC00A001319R,DNC00A001S19R,DNM00A001219R,DNM00A001319R,DNM00A001S19R,DNS00A001219R,DNS00A001319R,DNS00A001S19R
'116915,36,12,83,30,10,60,.,.,.,.,.,.,58,26,89,55,27,100,50,19,86,59,24,91,47,17,87,62,8,100,23,8,74,57,28,87,32,10,79,30,11,62,66,33,91,61,28,90,52,22,87,58,33,94
'116916,40,12,76,36,20,68,83,0,100,-1,-1,-1,46,15,78,17,0,44,47,16,80,50,17,81,34,6,71,-1,-1,-1,35,15,75,43,13,76,30,10,65,26,16,45,49,17,81,48,15,81,44,15,74,32,10,58
'117901,27,6,62,48,22,72,61,46,96,-1,-1,-1,45,19,75,29,7,61,37,14,69,47,21,80,38,14,71,46,22,89,17,3,53,42,17,71,26,7,62,29,13,53,51,24,80,46,20,76,40,16,73,41,12,67
'117903,.,.,.,53,20,78,-1,-1,-1,.,.,.,42,18,73,-1,-1,-1,31,10,62,44,18,73,49,16,71,63,25,75,.,.,.,41,18,72,18,4,56,13,5,35,40,17,73,46,20,75,32,13,66,47,24,85
'117904,20,0,70,27,0,79,.,.,.,.,.,.,47,19,79,-1,-1,-1,32,9,70,47,20,81,39,9,73,31,13,94,20,0,70,46,18,76,20,3,57,25,5,53,50,23,80,46,16,77,49,25,83,29,0,100
'117907,.,.,.,50,0,100,.,.,.,.,.,.,53,19,89,.,.,.,43,14,84,58,18,88,44,16,84,.,.,.,.,.,.,44,21,90,29,5,83,-1,-1,-1,54,21,90,51,21,88,54,18,90,-1,-1,-1
'118902,.,.,.,33,0,78,.,.,.,.,.,.,56,24,87,-1,-1,-1,47,15,77,61,28,90,44,13,81,.,.,.,.,.,.,51,19,84,35,8,75,9,0,36,64,31,91,57,23,88,55,26,85,50,0,100
'119901,30,10,65,64,45,91,.,.,.,.,.,.,41,14,75,.,.,.,34,11,72,53,18,85,27,5,59,-1,-1,-1,33,11,67,27,8,63,17,3,59,6,6,22,42,14,78,42,14,76,38,14,71,31,0,85
'119902,26,7,67,47,18,76,100,55,100,.,.,.,45,18,78,50,6,94,37,14,73,46,19,81,33,10,71,0,0,0,17,4,60,44,18,75,20,5,61,23,10,45,52,23,82,44,18,78,47,20,78,42,16,78
'119903,32,9,73,45,25,90,.,.,.,.,.,.,39,14,79,.,.,.,39,15,78,37,12,79,41,11,83,.,.,.,29,6,65,40,16,79,21,4,64,13,7,44,38,14,78,42,15,81,34,12,75,21,0,50
'120901,35,12,72,35,24,73,48,22,83,.,.,.,45,18,77,32,11,65,37,14,71,47,18,81,39,14,73,.,.,.,23,4,64,42,19,73,25,6,61,23,12,49,57,27,87,45,18,77,44,20,77,32,13,63
'120902,20,6,55,76,24,86,.,.,.,.,.,.,43,16,77,18,0,53,35,10,72,44,16,79,35,11,72,.,.,.,13,3,46,42,16,75,22,4,61,9,1,41,53,24,85,45,17,79,32,13,66,65,25,85
'120905,36,12,78,71,36,86,.,.,.,.,.,.,62,29,88,73,50,95,46,19,78,64,30,87,48,19,80,50,50,100,25,9,73,60,29,88,34,9,71,22,10,45,68,34,91,64,30,89,56,28,84,67,31,95
'121902,.,.,.,30,5,75,-1,-1,-1,.,.,.,53,21,84,24,0,48,51,19,82,51,23,85,65,19,84,.,.,.,.,.,.,55,19,82,30,9,69,27,12,57,54,22,85,57,24,85,44,15,82,50,13,88
'121903,50,15,90,38,5,79,.,.,.,.,.,.,47,17,78,26,6,67,39,13,74,51,21,82,53,13,78,50,10,70,50,15,90,42,14,75,35,9,71,22,5,42,48,18,79,47,17,79,44,18,76,54,27,92
'121904,28,7,63,43,16,72,60,47,73,38,13,50,35,12,64,23,6,51,30,10,60,36,13,67,36,11,69,-1,-1,-1,19,3,54,33,12,61,25,7,55,16,6,31,46,19,76,34,12,63,36,13,68,41,15,64
'121905,33,12,62,46,16,75,56,33,89,-1,-1,-1,46,20,77,30,13,63,41,16,73,52,24,83,45,19,70,-1,-1,-1,27,10,58,42,16,72,29,8,65,15,2,39,48,21,79,49,21,79,39,16,71,66,34,90
'121906,50,7,93,41,3,77,.,.,.,.,.,.,43,13,80,.,.,.,34,8,75,45,12,82,58,12,88,.,.,.,50,7,93,42,14,79,26,6,64,27,14,42,43,14,80,47,15,82,33,9,74,26,3,62
'122901,14,6,42,-1,-1,-1,.,.,.,.,.,.,40,18,68,.,.,.,27,8,56,36,20,68,24,7,59,.,.,.,8,4,33,44,16,68,15,4,48,22,2,30,73,41,86,41,19,68,36,16,66,.,.,.
'122902,50,0,94,14,0,100,-1,-1,-1,.,.,.,66,17,97,.,.,.,60,12,95,67,21,95,63,11,96,.,.,.,40,0,100,65,13,100,40,0,100,-1,-1,-1,92,38,100,63,19,98,70,15,96,.,.,.
'123803,.,.,.,67,17,100,.,.,.,.,.,.,56,17,87,55,18,87,56,18,87,61,17,91,58,15,88,.,.,.,.,.,.,52,18,83,45,6,85,38,9,62,50,13,75,57,22,81,55,14,91,62,23,100
'123805,42,19,81,-1,-1,-1,80,40,100,.,.,.,43,19,82,29,8,76,43,18,82,46,19,82,46,22,84,.,.,.,36,13,79,38,18,82,31,11,75,16,4,38,63,21,84,41,17,83,45,20,81,38,23,69
'123807,43,15,81,-1,-1,-1,43,0,71,.,.,.,53,19,85,55,13,87,52,18,85,55,19,86,53,19,85,-1,-1,-1,37,13,77,51,19,83,38,13,77,17,4,50,20,0,80,66,22,86,49,18,84,33,11,83
'123905,40,17,75,49,15,79,75,43,92,31,15,92,55,26,83,37,13,69,46,19,77,58,28,87,50,21,81,42,23,74,28,9,64,52,24,79,27,8,64,21,8,44,59,29,85,59,29,86,44,18,74,73,43,92
'123907,34,13,67,57,0,86,57,31,80,-1,-1,-1,34,13,66,30,10,61,33,12,66,36,14,70,37,15,70,31,10,60,20,6,55,33,12,63,33,12,65,23,10,42,43,20,73,36,14,68,29,10,61,24,9,58
'123908,32,10,71,55,19,82,63,27,88,-1,-1,-1,54,23,84,36,8,70,46,17,77,56,23,86,49,19,82,13,0,73,18,4,58,52,23,81,31,8,67,25,9,44,56,25,85,57,24,86,42,16,77,52,24,90
'123910,27,10,59,37,17,70,67,40,87,64,23,95,30,11,59,23,6,52,25,8,55,33,12,64,34,12,65,26,7,59,17,5,48,27,10,55,19,5,49,20,5,32,56,26,82,30,11,60,28,10,57,24,7,51
'123913,41,9,86,67,17,100,83,58,92,-1,-1,-1,61,26,91,60,28,91,62,27,91,60,25,89,68,29,95,.,.,.,15,0,85,61,26,93,57,25,88,7,7,29,48,17,85,62,26,92,57,25,89,33,11,89
'123914,36,14,72,43,16,73,70,36,91,-1,-1,-1,51,22,82,37,16,68,42,16,75,53,24,83,46,18,80,70,39,83,27,11,62,48,20,80,33,10,70,30,17,53,53,23,84,52,23,83,45,19,77,52,21,74
'124901,26,11,59,.,.,.,-1,-1,-1,.,.,.,37,12,70,13,0,50,34,11,69,41,14,76,36,12,70,-1,-1,-1,20,7,53,33,11,65,23,5,60,25,7,40,44,5,71,37,12,70,37,12,71,14,0,43
'125901,19,7,56,85,46,85,64,28,84,.,.,.,29,10,62,25,2,56,26,9,59,31,11,66,28,10,62,.,.,.,7,2,44,27,9,58,12,3,45,23,10,39,36,14,69,29,10,62,29,11,61,22,10,52
'125902,32,11,64,.,.,.,.,.,.,.,.,.,36,12,68,.,.,.,34,11,67,36,11,71,35,11,68,.,.,.,32,11,64,35,12,66,20,6,53,18,6,32,52,20,74,36,12,69,35,11,67,55,20,80
'125903,38,21,62,45,18,91,100,57,100,.,.,.,48,22,78,-1,-1,-1,40,16,72,50,23,80,41,17,73,.,.,.,18,13,49,47,21,75,24,6,60,24,8,44,60,29,84,49,22,78,46,20,75,45,13,76
'125905,19,8,55,.,.,.,20,20,40,.,.,.,26,10,62,0,0,100,25,9,59,27,9,66,25,10,61,.,.,.,10,4,44,25,11,58,12,4,47,20,13,48,48,26,70,25,9,61,28,12,62,17,0,67
'125906,-1,-1,-1,.,.,.,.,.,.,.,.,.,51,27,86,.,.,.,43,18,79,44,22,94,50,27,85,.,.,.,-1,-1,-1,55,30,81,-1,-1,-1,0,0,0,71,29,100,50,28,89,51,25,77,-1,-1,-1
'126801,-1,-1,-1,0,0,17,.,.,.,.,.,.,19,3,49,.,.,.,13,0,47,11,0,41,25,5,55,.,.,.,-1,-1,-1,22,5,53,16,3,46,18,4,38,18,3,50,.,.,.,19,3,49,24,0,47
'126901,26,7,64,50,22,80,47,40,73,.,.,.,40,15,73,28,7,73,35,12,70,43,16,78,35,11,71,46,13,56,19,4,57,37,14,69,27,7,64,23,7,47,43,17,74,43,16,76,32,12,66,29,9,57
'126902,40,14,73,53,24,82,73,37,90,72,39,93,52,23,81,39,12,73,42,16,74,55,25,84,45,19,78,52,27,83,32,11,67,48,22,78,27,7,64,23,7,48,55,26,83,53,25,82,48,20,79,40,18,70
'126903,23,6,55,38,13,70,58,20,95,21,6,46,36,12,68,24,4,60,29,8,62,39,13,72,29,8,61,36,5,61,16,4,48,34,12,64,20,4,55,18,4,35,44,17,75,37,12,69,34,13,66,40,16,69
'126904,36,11,73,75,34,94,93,64,100,.,.,.,63,27,90,34,7,76,47,18,82,65,30,93,49,19,80,69,31,92,34,8,66,61,25,88,37,9,77,26,4,50,66,29,93,66,28,92,56,25,87,49,30,85
'126905,35,14,70,59,29,87,63,41,90,42,8,75,56,28,84,49,21,77,45,19,77,60,30,87,47,20,79,36,9,76,30,12,66,53,25,81,30,10,68,25,10,47,61,31,86,59,30,85,51,22,80,48,26,86
'126906,24,7,61,51,24,87,63,0,75,17,3,55,43,17,76,54,20,75,37,13,72,46,17,77,48,18,80,0,0,73,13,4,52,41,17,74,22,5,61,22,8,47,51,23,81,44,17,76,42,17,75,52,26,83
'126907,13,2,46,43,3,80,.,.,.,.,.,.,39,13,74,-1,-1,-1,32,9,66,38,11,73,28,6,61,0,0,20,13,2,46,41,15,74,18,3,57,26,11,43,42,15,77,40,13,75,38,14,72,29,12,63
'126908,27,9,65,42,17,78,36,14,68,-1,-1,-1,38,14,71,26,9,62,35,12,69,41,16,75,35,12,70,22,0,56,16,4,55,35,12,68,22,5,57,18,7,40,44,17,75,40,14,73,34,13,69,27,3,59
'126911,25,7,64,39,15,67,43,29,71,14,0,57,38,14,72,16,8,76,30,9,66,38,14,74,31,9,69,47,19,75,14,3,55,38,14,70,21,5,59,10,4,30,41,16,73,38,14,72,38,14,72,29,12,73
'127901,37,21,74,67,33,83,57,0,100,-1,-1,-1,42,15,76,50,11,61,32,9,71,42,14,76,31,9,72,17,0,50,37,21,74,41,15,75,28,7,67,27,8,49,50,19,79,41,14,76,45,17,75,17,11,67
'127903,43,27,70,50,44,94,100,80,100,.,.,.,38,13,72,26,16,58,32,10,66,42,13,79,29,10,65,.,.,.,20,7,60,35,12,67,22,6,57,11,5,31,44,12,77,39,14,74,34,8,68,32,18,45
'127904,-1,-1,-1,32,20,52,.,.,.,.,.,.,40,14,75,22,11,33,35,11,68,44,16,78,34,10,68,.,.,.,-1,-1,-1,37,13,71,22,6,61,12,3,27,42,15,77,42,15,76,37,13,70,22,17,83
'127905,.,.,.,50,17,67,.,.,.,.,.,.,35,11,71,.,.,.,32,9,67,28,4,72,28,0,70,.,.,.,.,.,.,40,15,71,25,8,58,26,14,50,38,17,73,34,11,73,37,11,70,.,.,.
'127906,32,13,49,55,20,86,86,43,100,.,.,.,42,15,75,30,8,61,32,9,69,41,13,72,29,8,67,83,33,100,32,12,51,42,17,78,24,5,62,10,4,24,55,25,85,43,16,76,35,13,69,30,0,60
'128901,26,9,60,83,50,83,.,.,.,.,.,.,45,18,75,36,9,64,36,12,69,48,18,78,36,11,70,.,.,.,26,11,58,41,17,71,24,6,61,19,10,46,69,36,89,47,18,77,37,16,70,46,20,75
'128902,28,8,60,60,0,100,.,.,.,.,.,.,38,12,73,21,0,63,36,11,71,40,12,74,37,11,72,.,.,.,19,3,55,36,12,71,20,3,57,20,7,39,49,20,74,38,13,74,35,9,69,30,11,74
'128903,.,.,.,.,.,.,.,.,.,.,.,.,33,10,75,.,.,.,29,9,73,36,15,77,31,10,73,.,.,.,.,.,.,31,6,73,24,6,67,12,6,47,59,16,91,36,10,74,25,11,75,33,13,93
'128904,50,6,78,75,25,100,-1,-1,-1,.,.,.,78,48,93,.,.,.,64,31,83,76,49,91,67,35,84,.,.,.,50,6,78,79,47,94,44,11,71,38,9,61,81,52,95,80,49,95,67,42,86,83,50,100
'129901,36,13,70,44,19,83,94,70,100,-1,-1,-1,48,22,79,34,12,65,38,15,71,50,24,81,43,17,75,69,19,81,26,8,63,46,20,76,25,7,63,22,8,46,58,29,85,54,25,83,41,18,73,49,21,83
'129902,52,25,81,60,33,88,72,47,91,38,12,82,59,30,84,42,18,71,42,17,73,62,32,86,55,26,83,61,40,92,40,16,74,55,27,82,33,11,68,24,9,48,67,36,89,64,34,88,50,23,78,55,30,85
'129903,29,12,68,51,22,81,84,60,100,50,17,100,46,20,78,36,15,76,39,15,75,46,19,80,38,15,74,50,14,79,17,6,58,45,20,76,30,10,69,29,10,56,55,25,84,47,20,80,43,17,74,46,26,79
'129904,28,8,67,47,20,78,71,14,100,-1,-1,-1,40,15,75,39,18,86,37,15,72,41,16,79,37,12,72,22,0,44,22,7,62,39,15,72,25,7,63,23,11,45,41,16,76,42,18,76,36,12,73,24,12,61
'129905,41,21,76,63,27,89,74,53,87,-1,-1,-1,59,28,87,31,11,80,53,22,84,61,28,89,57,28,84,73,38,92,30,15,70,56,27,85,35,12,74,27,11,58,59,28,87,61,29,89,52,24,82,57,15,83
'129906,29,12,63,44,18,76,68,37,92,-1,-1,-1,38,16,69,28,9,61,35,14,67,42,17,74,36,15,69,21,16,74,16,5,50,34,15,65,19,5,53,26,11,40,50,22,77,39,16,70,35,14,67,23,12,63
'129910,41,13,75,86,43,100,.,.,.,.,.,.,54,23,83,7,0,41,47,18,77,57,25,85,50,19,79,17,17,67,29,12,67,51,22,80,30,6,66,20,5,44,56,25,84,56,24,85,48,21,77,56,21,83
'130801,.,.,.,50,33,67,.,.,.,.,.,.,19,7,59,.,.,.,13,0,53,44,22,89,14,0,57,.,.,.,.,.,.,6,0,44,22,9,65,20,0,60,7,0,57,-1,-1,-1,19,8,58,.,.,.
'130901,32,12,64,70,39,92,83,58,95,81,43,100,68,38,90,62,26,86,43,17,75,70,40,91,56,28,83,60,35,82,25,10,58,67,36,89,37,10,73,32,12,61,74,43,93,69,39,90,67,37,90,64,31,91
'130902,24,8,56,76,42,94,100,86,100,.,.,.,47,18,80,-1,-1,-1,34,12,71,51,20,82,35,12,73,33,17,50,13,1,41,43,17,78,23,5,64,22,6,47,63,26,89,46,18,79,49,19,81,45,26,81
'131001,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,55,30,89,80,20,100,46,18,85,41,26,85,50,26,88,.,.,.,.,.,.,64,32,91,46,21,87,28,6,72,63,38,88,61,32,90,33,20,87,-1,-1,-1
'132902,.,.,.,.,.,.,.,.,.,.,.,.,68,28,92,.,.,.,58,21,86,65,25,91,72,33,85,.,.,.,.,.,.,70,31,92,39,7,66,46,17,71,67,27,93,71,30,89,63,27,95,78,56,100
'133901,29,8,67,88,63,100,-1,-1,-1,.,.,.,43,16,79,0,0,57,41,14,78,45,13,83,39,12,75,.,.,.,16,1,57,42,18,76,26,5,70,25,14,56,49,20,84,43,15,79,45,17,78,25,0,63
'133902,31,10,69,22,0,100,.,.,.,-1,-1,-1,52,27,88,.,.,.,46,19,83,50,26,88,29,6,75,.,.,.,21,4,63,53,27,87,30,9,79,26,21,51,64,38,94,49,23,85,58,35,93,80,30,100
'133903,35,13,73,64,34,82,84,57,95,80,40,100,55,27,83,30,11,63,43,18,76,58,29,86,45,18,79,43,14,64,25,8,67,53,26,81,33,11,69,27,12,49,65,36,88,56,28,84,54,27,80,47,25,86
'133904,25,7,67,58,24,87,-1,-1,-1,.,.,.,48,20,81,33,0,50,44,16,78,53,22,86,39,13,75,.,.,.,24,6,62,43,17,77,27,8,68,19,7,49,55,25,86,47,19,82,51,20,80,65,30,100
'133905,.,.,.,.,.,.,.,.,.,.,.,.,94,69,100,.,.,.,.,.,.,86,86,100,-1,-1,-1,.,.,.,.,.,.,100,56,100,.,.,.,83,67,100,93,73,100,100,75,100,88,63,100,.,.,.
'134901,26,6,63,62,15,92,-1,-1,-1,.,.,.,44,19,75,.,.,.,37,13,73,46,20,79,31,9,67,.,.,.,21,0,53,42,17,71,19,3,55,33,20,48,51,24,79,45,19,75,41,17,77,46,21,83
'135001,56,33,100,.,.,.,.,.,.,.,.,.,77,41,96,.,.,.,.,.,.,78,45,98,57,21,100,.,.,.,33,17,100,76,35,94,50,15,96,0,0,80,79,42,96,80,45,97,74,34,95,-1,-1,-1
'136901,36,12,67,40,40,80,.,.,.,.,.,.,50,22,81,-1,-1,-1,37,12,72,50,20,82,43,14,77,-1,-1,-1,19,4,51,51,24,80,32,10,68,29,11,45,71,44,90,52,23,83,42,21,75,56,28,78
'137901,26,11,57,60,13,73,69,44,100,-1,-1,-1,31,11,61,39,15,64,28,10,57,33,12,65,29,10,60,-1,-1,-1,21,8,50,29,11,56,17,4,48,15,5,30,42,23,68,30,11,60,33,13,62,28,11,59
'137902,44,15,88,89,44,100,.,.,.,.,.,.,61,29,91,30,30,90,49,19,84,62,29,91,59,27,91,.,.,.,35,13,87,61,29,91,32,8,76,41,17,57,72,37,92,63,31,92,58,24,88,50,0,90
'137903,21,5,69,-1,-1,-1,.,.,.,.,.,.,51,22,79,.,.,.,47,19,76,56,24,82,46,18,77,.,.,.,21,5,69,45,20,75,23,4,58,11,3,43,68,38,88,56,24,82,43,19,74,44,11,89
'137904,67,27,90,100,87,100,94,65,100,.,.,.,71,37,93,53,6,94,60,28,88,71,36,94,67,32,92,100,88,100,67,33,100,71,38,93,36,8,78,36,15,67,79,48,97,73,37,93,69,37,94,41,24,71
'138902,19,3,65,57,29,86,.,.,.,.,.,.,44,19,77,13,6,63,34,13,71,44,18,77,37,14,70,.,.,.,19,4,67,44,19,76,23,5,65,24,9,58,57,26,88,47,20,81,37,16,66,37,11,89
'138903,28,10,69,41,18,82,60,60,80,.,.,.,43,20,79,48,24,84,34,14,73,43,20,81,33,13,72,-1,-1,-1,13,0,60,42,21,76,27,10,69,17,6,50,56,30,87,48,24,82,23,8,68,31,8,88
'138904,100,40,100,65,24,94,-1,-1,-1,.,.,.,53,26,88,.,.,.,46,22,84,54,28,88,45,13,80,.,.,.,.,.,.,51,25,88,16,8,67,31,6,69,57,37,92,60,29,86,48,25,89,-1,-1,-1
'139905,41,17,78,76,36,100,.,.,.,.,.,.,59,25,87,32,9,70,49,18,82,61,30,89,51,21,82,58,19,92,41,17,78,58,21,85,34,12,75,23,7,53,61,27,88,59,24,88,60,29,85,39,11,81
'139909,25,8,67,40,17,71,82,68,94,-1,-1,-1,42,19,73,28,9,60,34,13,68,43,19,74,39,16,76,33,9,67,25,8,67,41,18,71,21,5,57,25,11,43,57,29,82,42,19,73,41,17,72,33,16,64
'139911,44,13,75,35,10,72,72,39,87,67,44,100,51,21,81,39,13,74,40,13,74,52,21,83,47,16,79,51,21,84,38,11,66,51,21,79,29,7,66,28,11,51,53,22,82,53,22,83,44,17,76,44,20,86
'139912,27,5,64,56,28,80,.,.,.,.,.,.,48,18,81,22,0,67,37,13,73,51,19,85,32,10,75,35,4,78,23,9,54,44,17,78,23,4,64,23,8,46,49,19,82,50,20,83,39,11,76,47,21,86
'140901,14,2,48,.,.,.,.,.,.,.,.,.,26,5,67,40,10,70,24,4,66,23,4,64,26,5,66,.,.,.,12,2,46,29,6,69,15,2,51,36,3,55,10,0,80,30,6,69,17,2,61,-1,-1,-1
'140904,28,8,61,58,21,88,40,20,80,.,.,.,41,15,75,28,9,54,36,12,71,44,16,79,38,13,74,20,0,60,12,2,48,39,15,72,19,4,57,22,8,44,56,28,86,42,15,75,41,17,74,30,10,62
'140905,33,12,75,.,.,.,.,.,.,.,.,.,42,16,80,38,0,100,37,14,77,44,18,82,37,14,77,.,.,.,23,6,69,40,15,78,22,5,69,20,7,45,59,28,87,44,17,82,35,16,71,7,0,64
'140907,14,4,55,.,.,.,.,.,.,.,.,.,37,15,72,13,13,38,26,9,64,40,18,76,30,9,68,.,.,.,10,1,48,34,13,69,16,2,55,16,8,46,60,36,87,36,16,73,38,14,67,27,9,55
'140908,44,15,85,44,0,78,.,.,.,.,.,.,52,24,83,-1,-1,-1,43,18,77,54,26,84,42,16,79,-1,-1,-1,39,14,78,50,22,82,28,9,65,11,2,41,65,35,89,55,25,85,44,22,78,71,0,100
'141901,28,12,63,46,23,74,66,32,76,50,25,69,46,19,76,35,11,72,36,12,69,50,21,80,37,12,71,31,14,66,13,2,51,42,17,72,22,5,59,15,4,40,50,21,79,47,19,77,43,17,73,37,12,74
'141902,30,8,59,40,20,80,-1,-1,-1,.,.,.,36,16,69,-1,-1,-1,31,13,65,39,19,72,31,12,65,-1,-1,-1,29,9,57,33,13,67,25,7,60,12,0,42,43,21,75,36,17,68,37,14,72,36,36,64
'142901,26,10,60,50,13,75,71,43,100,.,.,.,38,15,71,-1,-1,-1,35,13,70,39,15,72,36,14,71,-1,-1,-1,21,8,56,37,15,70,19,4,58,22,12,49,67,32,86,39,15,72,34,15,66,43,23,86
'143901,9,6,46,52,23,83,100,71,100,.,.,.,52,23,81,30,11,65,38,13,73,58,26,85,41,13,76,80,40,100,2,0,45,47,20,78,26,5,66,22,5,42,60,29,86,52,23,82,53,25,79,53,17,92
'143902,26,8,63,-1,-1,-1,.,.,.,.,.,.,54,27,82,-1,-1,-1,47,23,80,54,31,83,46,20,79,80,60,100,18,2,52,54,23,82,26,4,63,14,8,44,62,34,86,56,30,85,43,11,70,57,14,100
'143903,18,6,47,69,31,88,78,67,100,.,.,.,68,37,91,51,20,76,52,23,85,71,37,93,49,24,84,57,0,100,18,6,47,65,36,89,30,9,72,29,11,60,73,41,93,69,39,91,64,28,91,62,38,91
'143904,-1,-1,-1,14,0,57,60,0,100,.,.,.,51,24,86,30,13,65,41,17,78,50,25,86,44,6,88,.,.,.,-1,-1,-1,52,23,86,18,3,82,0,0,71,56,30,90,53,28,85,46,16,88,-1,-1,-1
'143905,.,.,.,40,0,100,.,.,.,.,.,.,62,28,92,.,.,.,50,13,90,64,29,94,52,10,88,.,.,.,.,.,.,60,27,90,34,4,72,43,0,71,65,33,92,59,27,91,81,37,96,53,27,100
'143906,.,.,.,22,11,67,.,.,.,.,.,.,57,32,89,40,0,60,48,23,89,67,40,96,60,40,80,.,.,.,.,.,.,41,19,78,19,0,81,.,.,.,60,34,92,58,33,90,53,29,88,36,9,73
'144901,32,12,71,42,17,79,67,42,96,.,.,.,46,20,76,36,10,70,38,14,72,49,21,81,41,16,74,.,.,.,27,10,66,42,19,72,28,9,66,16,5,40,57,29,81,45,20,76,46,21,76,33,4,61
'144902,25,9,57,46,24,79,-1,-1,-1,-1,-1,-1,49,21,81,35,7,68,40,16,72,51,21,83,37,15,65,38,25,75,17,2,54,47,22,79,20,4,63,25,12,51,54,24,87,51,23,83,44,17,77,33,19,72
'144903,20,9,51,26,11,63,.,.,.,.,.,.,37,14,65,30,8,58,33,12,61,39,15,68,33,11,64,.,.,.,20,9,51,34,14,61,28,15,60,39,20,57,60,33,79,35,12,65,42,18,65,80,20,100
'145901,46,15,79,49,11,97,93,47,93,.,.,.,53,23,85,17,2,64,49,20,83,54,25,86,49,18,81,.,.,.,38,15,74,53,21,85,36,12,76,8,4,35,59,29,89,55,23,86,50,22,83,30,25,80
'145902,24,6,69,73,27,82,-1,-1,-1,.,.,.,51,19,86,25,5,72,36,10,78,56,20,88,38,9,76,40,40,100,18,6,62,47,18,83,29,5,74,34,13,58,56,22,88,54,21,87,43,15,81,57,0,100
'145906,28,9,63,67,22,89,78,33,89,.,.,.,48,21,80,25,4,63,38,15,72,53,23,84,43,14,80,50,17,67,19,8,56,44,20,77,22,5,60,23,14,45,51,25,81,51,22,79,45,20,81,60,40,90
'145907,60,20,100,33,0,67,.,.,.,.,.,.,42,14,82,25,7,74,38,11,80,44,13,83,48,16,88,.,.,.,60,20,100,40,14,82,25,4,71,11,0,40,47,16,84,44,13,85,38,15,77,-1,-1,-1
'145911,32,12,66,73,33,73,78,31,97,.,.,.,51,24,80,70,20,90,44,18,73,55,25,86,43,17,73,-1,-1,-1,24,6,62,47,24,74,28,7,65,15,6,35,54,28,84,52,25,81,50,23,78,50,23,91
'146901,28,10,62,30,11,66,66,40,100,-1,-1,-1,34,12,66,26,11,54,33,11,65,35,12,69,33,11,66,56,3,66,20,6,53,32,12,63,21,6,55,26,8,42,40,15,70,36,13,68,32,11,64,25,9,56
'146902,30,10,65,41,17,65,70,38,98,.,.,.,37,14,68,23,6,56,33,12,65,42,16,74,37,13,70,48,22,73,20,5,55,34,12,63,21,5,54,16,4,33,39,16,68,38,14,68,36,14,68,24,10,52
'146903,67,31,96,.,.,.,.,.,.,-1,-1,-1,80,50,96,100,93,100,68,34,92,83,57,98,74,38,98,.,.,.,67,31,96,79,46,95,62,28,92,68,55,81,82,54,95,78,48,96,94,64,100,-1,-1,-1
'146904,19,4,54,35,12,60,-1,-1,-1,.,.,.,39,15,72,14,4,62,31,10,64,41,16,76,41,16,71,33,14,71,19,4,49,37,15,68,20,5,58,11,2,34,40,16,73,41,17,73,36,11,70,23,8,54
'146905,0,0,58,14,5,38,.,.,.,.,.,.,29,10,63,34,11,67,28,9,60,34,12,68,25,11,61,.,.,.,0,0,58,25,8,58,22,7,54,14,3,36,30,10,63,33,13,70,25,8,56,20,0,60
'146906,35,13,72,46,20,73,88,80,100,.,.,.,44,17,75,33,11,65,37,14,70,47,19,79,40,15,76,-1,-1,-1,28,10,64,40,16,72,26,8,63,20,10,41,49,20,78,45,18,77,39,16,70,35,8,73
'146907,41,13,75,44,23,83,0,0,86,83,50,100,48,21,80,33,25,58,39,15,75,51,23,83,46,17,79,-1,-1,-1,35,10,70,46,20,77,24,7,63,22,8,46,49,22,79,51,22,81,41,19,75,33,13,63
'147901,45,16,72,50,14,71,.,.,.,.,.,.,48,20,78,45,16,73,45,17,75,50,20,86,45,18,76,.,.,.,41,17,67,46,19,71,34,11,64,32,9,58,58,28,86,49,21,78,43,11,74,27,18,45
'147902,25,9,59,39,17,74,69,63,88,.,.,.,38,16,71,17,3,48,32,11,65,41,17,75,31,11,67,25,8,58,14,4,46,36,15,67,21,6,57,18,4,38,46,21,78,38,16,70,39,17,73,31,19,57
'147903,24,7,58,28,14,61,73,37,93,-1,-1,-1,31,11,63,24,7,55,28,9,61,31,10,65,29,10,63,.,.,.,17,5,50,31,12,60,22,6,54,31,16,45,42,17,71,32,12,63,29,8,63,17,10,56
'148901,41,19,78,100,67,100,.,.,.,.,.,.,55,28,85,.,.,.,46,21,81,58,27,91,48,22,81,-1,-1,-1,23,10,65,50,28,77,34,14,72,27,14,49,71,41,94,55,28,85,53,27,85,30,10,60
