DISTRICT,DD000A001223R,DD000A001323R,DD000A001S23R,DD200A001223R,DD200A001323R,DD200A001S23R,DD300A001223R,DD300A001323R,DD300A001S23R,DD400A001223R,DD400A001323R,DD400A001S23R,DDA00A001223R,DDA00A001323R,DDA00A001S23R,DDB00A001223R,DDB00A001323R,DDB00A001S23R,DDE00A001223R,DDE00A001323R,DDE00A001S23R,DDF00A001223R,DDF00A001323R,DDF00A001S23R,DDH00A001223R,DDH00A001323R,DDH00A001S23R,DDI00A001223R,DDI00A001323R,DDI00A001S23R,DDL00A001223R,DDL00A001323R,DDL00A001S23R,DDM00A001223R,DDM00A001323R,DDM00A001S23R,DDR00A001223R,DDR00A001323R,DDR00A001S23R,DDS00A001223R,DDS00A001323R,DDS00A001S23R,DDW00A001223R,DDW00A001323R,DDW00A001S23R,DISTNAME,DNC00A001223R,DNC00A001323R,DNC00A001S23R,DNM00A001223R,DNM00A001323R,DNM00A001S23R,DNS00A001223R,DNS00A001323R,DNS00A001S23R
"'137902",63,40,77,-1,-1,-1,86,86,100,.,.,.,60,29,85,64,18,91,48,18,80,64,34,87,57,27,84,.,.,.,52,28,68,56,23,83,29,8,65,28,8,58,77,41,93,"RICARDO ISD",61,28,86,56,29,83,50,14,91
"'137903",33,4,85,82,47,94,.,.,.,.,.,.,51,17,82,-1,-1,-1,36,2,79,53,18,83,48,15,81,.,.,.,31,4,85,49,17,81,35,9,72,16,6,44,58,24,83,"RIVIERA ISD",52,19,81,51,17,83,21,3,71
"'137904",57,10,86,86,71,100,96,65,100,.,.,.,66,27,91,60,20,100,57,19,89,69,28,92,62,22,89,100,86,100,53,0,84,62,27,90,31,4,76,30,7,66,77,43,96,"SANTA GERTRUDIS ISD",65,31,90,67,22,94,50,31,88
"'138902",35,6,62,-1,-1,-1,.,.,.,.,.,.,51,16,80,0,0,71,42,12,77,47,11,79,44,9,76,.,.,.,35,6,62,56,24,83,32,3,62,26,5,63,66,29,88,"KNOX CITY-O'BRIEN CISD",49,16,79,62,17,93,71,36,86
"'138903",24,2,63,30,0,80,60,20,60,.,.,.,51,21,81,35,25,65,44,15,78,53,20,85,41,13,78,.,.,.,22,2,61,48,22,77,23,4,64,19,6,57,72,38,90,"MUNDAY CISD",51,22,81,49,16,80,65,17,83
"'138904",-1,-1,-1,38,0,62,.,.,.,.,.,.,48,12,82,.,.,.,40,9,78,55,17,87,57,20,86,.,.,.,-1,-1,-1,41,7,78,23,14,73,30,9,64,42,7,82,"BENJAMIN ISD",50,12,80,42,11,86,38,10,76
"'139905",36,5,75,72,16,88,.,.,.,.,.,.,57,20,85,26,8,64,50,16,80,60,21,88,46,12,79,57,13,87,30,3,70,55,20,82,28,6,64,20,5,46,60,22,87,"CHISUM ISD",58,20,86,57,21,82,59,27,91
"'139909",37,9,73,40,12,73,81,58,88,6,0,33,42,15,72,26,5,59,35,10,67,43,14,73,44,12,75,40,10,76,34,7,71,42,15,71,22,4,57,25,10,46,58,26,82,"PARIS ISD",41,14,71,45,15,75,41,16,67
"'139911",46,12,80,42,10,76,86,39,100,100,50,100,51,18,79,38,4,66,41,11,72,49,17,77,51,19,79,52,14,84,46,12,80,53,20,81,22,4,58,28,8,54,52,20,79,"NORTH LAMAR ISD",53,18,81,47,19,74,49,15,85
"'139912",25,3,64,24,5,59,.,.,.,.,.,.,55,19,84,32,5,64,47,16,77,54,19,83,47,13,78,22,11,67,24,3,63,57,20,85,24,4,63,31,2,47,58,21,86,"PRAIRILAND ISD",56,20,85,55,17,81,50,26,87
"'140901",14,0,56,-1,-1,-1,.,.,.,.,.,.,22,7,63,67,67,67,20,6,63,22,7,63,18,4,61,.,.,.,14,0,56,23,8,63,14,0,59,31,28,69,53,13,87,"AMHERST ISD",23,8,62,19,5,68,20,0,80
"'140904",40,8,72,40,20,70,86,29,100,.,.,.,44,11,78,40,5,89,37,8,75,44,10,79,41,9,76,-1,-1,-1,40,8,71,44,12,76,32,5,73,22,6,47,54,22,82,"LITTLEFIELD ISD",44,11,78,43,11,73,36,6,67
"'140905",24,4,66,-1,-1,-1,.,.,.,.,.,.,37,10,77,71,14,100,34,7,75,41,11,80,32,7,74,.,.,.,23,4,65,34,9,74,20,3,62,19,10,50,56,20,87,"OLTON ISD",38,9,77,36,15,76,33,0,83
"'140907",22,3,60,.,.,.,-1,-1,-1,.,.,.,46,14,80,.,.,.,43,10,75,46,16,82,42,12,76,.,.,.,22,3,60,46,13,78,23,4,65,21,4,60,59,22,92,"SPRINGLAKE-EARTH ISD",50,15,84,35,12,70,55,23,86
"'140908",57,28,79,23,8,69,.,.,.,.,.,.,60,25,85,53,13,87,51,18,80,60,25,84,50,15,79,.,.,.,55,26,79,59,24,85,49,13,81,10,0,50,71,35,91,"SUDAN ISD",61,26,85,53,20,84,67,22,67
"'141901",27,4,64,50,20,77,66,41,100,50,24,82,54,19,82,60,17,88,43,12,75,55,20,84,47,15,79,47,18,76,22,2,60,54,19,80,29,5,67,20,5,52,58,21,84,"LAMPASAS ISD",55,20,83,51,17,79,64,24,92
"'141902",20,9,55,33,0,100,-1,-1,-1,-1,-1,-1,37,11,71,0,0,30,32,11,66,36,10,72,31,12,65,33,0,83,20,9,55,38,13,69,21,6,59,19,8,47,46,13,77,"LOMETA ISD",37,12,73,37,10,65,17,0,56
"'142901",33,12,71,42,8,83,-1,-1,-1,.,.,.,41,13,73,22,0,56,41,13,73,41,15,75,40,12,72,-1,-1,-1,31,11,69,40,11,71,24,5,62,25,4,47,46,24,78,"COTULLA ISD",42,13,73,32,9,68,57,10,90
"'143901",20,4,55,40,12,80,50,10,80,-1,-1,-1,57,21,84,26,3,68,44,12,79,62,25,88,47,13,80,.,.,.,20,4,54,52,18,81,26,4,67,17,3,50,65,27,88,"HALLETTSVILLE ISD",58,22,86,54,19,80,58,21,85
"'143902",34,5,63,-1,-1,-1,-1,-1,-1,.,.,.,63,25,85,-1,-1,-1,48,16,75,62,25,83,54,13,80,-1,-1,-1,29,6,58,65,24,87,35,5,67,37,10,51,71,33,88,"MOULTON ISD",64,26,85,57,14,84,78,56,89
"'143903",57,9,78,67,45,88,100,100,100,.,.,.,74,39,93,32,2,77,54,21,84,77,42,94,58,27,84,67,0,100,52,0,76,71,36,91,40,8,78,36,12,67,82,45,96,"SHINER ISD",75,39,93,70,39,91,91,66,100
"'143904",.,.,.,54,31,85,.,.,.,.,.,.,63,30,88,25,6,69,43,18,78,67,26,96,63,25,88,.,.,.,.,.,.,60,33,83,17,0,62,7,0,50,70,35,92,"VYSEHRAD ISD",59,30,87,72,31,92,-1,-1,-1
"'143905",.,.,.,-1,-1,-1,.,.,.,.,.,.,61,28,88,.,.,.,49,11,86,62,30,90,73,27,90,.,.,.,.,.,.,60,27,87,50,7,71,24,6,71,59,28,88,"SWEET HOME ISD",62,29,90,54,19,73,.,.,.
"'143906",.,.,.,36,7,71,-1,-1,-1,.,.,.,59,28,87,-1,-1,-1,57,28,81,61,28,93,71,54,96,.,.,.,.,.,.,57,29,81,26,6,63,31,0,44,59,25,88,"EZZELL ISD",59,27,91,59,29,83,-1,-1,-1
"'144901",37,7,71,42,12,81,80,70,100,-1,-1,-1,53,18,81,32,8,72,47,13,77,55,18,84,48,13,77,.,.,.,37,7,71,51,18,78,36,7,71,34,8,59,67,30,89,"GIDDINGS ISD",51,17,80,58,22,82,25,10,62
"'144902",26,3,58,76,28,93,.,.,.,-1,-1,-1,60,22,86,46,9,80,47,14,77,64,21,88,46,18,75,-1,-1,-1,22,3,56,56,23,83,31,4,67,27,9,53,64,23,89,"LEXINGTON ISD",61,23,87,56,18,81,62,38,88
"'144903",23,5,52,5,0,59,.,.,.,.,.,.,28,9,64,27,10,69,26,6,62,30,13,74,26,4,58,.,.,.,22,5,52,27,7,57,22,4,60,29,10,47,51,30,78,"DIME BOX ISD",34,12,66,16,3,61,38,10,76
"'145901",30,4,74,52,8,88,100,44,100,.,.,.,55,19,85,33,12,75,47,13,82,53,18,86,47,11,81,-1,-1,-1,27,4,72,57,20,84,33,8,74,24,9,48,63,26,89,"BUFFALO ISD",57,19,86,51,19,82,25,0,83
"'145902",25,5,66,50,14,79,73,18,91,.,.,.,49,16,81,19,8,52,37,10,73,47,16,82,39,13,73,-1,-1,-1,10,3,50,51,16,79,23,7,61,23,10,52,54,18,85,"CENTERVILLE ISD",52,17,84,43,15,73,29,0,59
"'145906",55,7,69,55,21,84,75,19,100,-1,-1,-1,52,16,81,27,3,69,40,11,69,56,18,83,47,13,72,-1,-1,-1,54,9,69,48,15,79,25,2,65,21,4,49,55,17,83,"NORMANGEE ISD",52,15,82,52,17,79,44,6,72
"'145907",-1,-1,-1,33,17,67,.,.,.,-1,-1,-1,30,5,68,27,3,64,28,5,66,34,4,80,53,3,76,.,.,.,-1,-1,-1,28,7,60,19,2,59,12,5,47,27,6,69,"OAKWOOD ISD",32,7,68,29,4,68,13,13,75
"'145911",38,8,70,33,0,56,80,36,96,.,.,.,52,18,81,44,33,89,42,10,75,52,19,82,47,12,77,61,22,78,30,7,64,52,17,80,28,8,63,23,11,47,55,21,84,"LEON ISD",52,18,81,53,18,81,-1,-1,-1
"'146901",20,4,52,29,9,58,45,16,84,-1,-1,-1,25,6,57,21,4,53,24,6,56,26,6,59,25,6,56,10,0,55,17,3,49,25,7,55,19,4,51,19,7,36,32,10,63,"CLEVELAND ISD",27,7,59,23,6,54,13,2,40
"'146902",29,7,63,36,8,68,94,44,100,-1,-1,-1,39,12,70,28,7,62,35,10,66,40,13,72,37,11,70,55,13,68,28,7,61,37,11,68,24,5,58,17,4,37,42,14,71,"DAYTON ISD",39,12,70,38,11,69,48,15,77
"'146903",81,44,94,100,60,100,.,.,.,.,.,.,83,47,94,95,63,100,76,35,91,84,48,95,73,29,91,.,.,.,81,44,94,82,47,94,80,35,94,18,18,50,86,55,95,"DEVERS ISD",86,50,96,75,39,91,100,50,100
"'146904",21,3,48,50,15,76,25,0,50,.,.,.,41,11,73,36,13,66,36,9,68,43,10,75,38,10,68,20,0,60,15,0,41,39,12,71,26,5,62,20,4,45,42,11,74,"HARDIN ISD",43,11,74,38,11,69,28,0,57
"'146905",0,0,46,5,0,26,.,.,.,.,.,.,28,5,61,37,5,71,27,4,58,32,6,66,8,0,64,43,0,71,0,0,46,24,4,57,20,3,54,18,3,35,29,6,61,"HULL-DAISETTA ISD",27,5,62,30,5,60,-1,-1,-1
"'146906",32,9,68,33,11,62,86,64,100,.,.,.,44,13,75,31,8,66,38,10,70,46,13,77,39,10,72,67,33,67,26,7,64,42,13,72,26,5,63,27,10,48,52,16,80,"LIBERTY ISD",44,12,76,44,14,72,57,24,84
"'146907",38,12,75,49,14,78,-1,-1,-1,.,.,.,49,16,78,65,6,94,41,11,72,55,18,82,47,12,79,42,33,75,37,11,75,43,14,73,22,5,56,24,6,49,49,17,77,"TARKINGTON ISD",51,17,78,45,14,76,51,23,75
"'147901",25,0,77,75,42,100,-1,-1,-1,.,.,.,53,14,86,43,7,79,47,10,83,52,11,89,48,9,83,.,.,.,25,0,77,54,17,83,29,1,79,44,7,79,63,22,92,"COOLIDGE ISD",53,14,86,49,14,86,83,0,100
"'147902",34,8,70,39,11,70,69,44,88,.,.,.,42,14,73,30,7,57,34,9,67,42,14,75,38,11,71,27,9,64,24,5,66,42,14,71,23,5,57,18,4,41,46,17,77,"GROESBECK ISD",41,14,72,46,15,76,26,5,67
"'147903",30,8,61,33,9,71,85,69,92,14,0,59,33,9,65,22,6,52,30,7,62,33,8,65,33,8,66,-1,-1,-1,26,7,58,33,9,65,28,7,61,16,8,34,43,12,76,"MEXIA ISD",34,9,66,27,6,62,23,2,63
"'148901",55,19,85,100,67,100,.,.,.,.,.,.,65,27,91,.,.,.,59,21,90,64,26,90,61,22,90,-1,-1,-1,49,13,82,66,28,91,47,12,84,40,8,71,75,39,94,"BOOKER ISD",66,28,92,55,22,86,67,22,100
"'148902",18,8,53,-1,-1,-1,.,.,.,.,.,.,46,18,77,.,.,.,31,9,66,45,15,75,30,10,62,67,50,100,18,8,53,48,22,79,27,5,65,19,6,55,54,22,84,"FOLLETT ISD",48,19,79,42,16,73,67,67,100
"'148905",12,0,44,71,14,100,.,.,.,.,.,.,26,7,60,.,.,.,17,3,53,23,7,51,16,3,52,-1,-1,-1,13,0,44,28,7,72,13,0,49,18,4,53,30,11,64,"DARROUZETT ISD",29,8,67,22,6,52,.,.,.
"'149901",60,31,85,82,45,91,38,0,100,.,.,.,61,29,87,60,0,80,53,19,83,66,33,90,54,21,84,100,40,100,58,29,84,57,25,83,36,9,74,23,9,50,71,41,90,"GEORGE WEST ISD",63,29,89,54,27,80,53,21,97
"'149902",59,17,91,55,9,82,-1,-1,-1,-1,-1,-1,49,14,81,33,33,67,44,11,80,49,13,82,45,11,78,.,.,.,49,11,89,49,15,80,27,6,64,28,11,47,56,17,86,"THREE RIVERS ISD",51,15,80,43,9,83,37,9,80
"'150901",30,5,67,55,15,83,53,29,82,-1,-1,-1,54,20,83,26,11,78,46,14,78,54,20,83,44,13,75,-1,-1,-1,30,5,66,54,21,82,31,7,68,29,6,57,59,24,87,"LLANO ISD",56,21,85,50,20,79,52,13,86
"'152504",-1,-1,-1,57,19,84,81,43,100,100,80,100,69,29,92,59,26,84,74,31,100,70,29,92,64,25,93,-1,-1,-1,-1,-1,-1,67,29,92,55,23,100,28,10,69,71,29,93,"TEXAS TECH UNIVERSITY K-12",.,.,.,69,29,92,38,25,63
"'152802",.,.,.,100,67,100,.,.,.,.,.,.,76,37,93,73,35,94,73,34,92,73,38,95,82,40,90,.,.,.,.,.,.,80,35,91,70,30,90,63,22,89,100,33,100,"RISE ACADEMY",76,39,94,77,33,92,80,20,80
"'152803",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,18,2,48,11,0,50,19,1,50,23,3,56,20,2,48,.,.,.,-1,-1,-1,13,1,40,18,2,48,0,0,21,13,6,63,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK",-1,-1,-1,18,2,48,8,0,23
"'152806",.,.,.,0,0,33,-1,-1,-1,-1,-1,-1,21,7,56,15,12,46,19,7,50,28,6,55,15,0,41,.,.,.,.,.,.,16,8,56,16,7,50,15,10,47,29,12,74,"BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION",31,7,65,16,7,52,-1,-1,-1
"'152901",35,12,68,59,30,81,85,58,96,53,30,81,45,17,74,29,8,63,36,11,69,46,17,76,39,12,71,47,17,79,33,11,67,44,17,73,25,5,60,23,7,49,68,36,89,"LUBBOCK ISD",46,18,75,42,16,72,41,16,75
"'152902",29,5,58,58,0,100,.,.,.,.,.,.,44,11,76,0,0,33,38,7,73,44,12,76,38,7,72,14,0,57,29,5,58,44,10,76,32,3,69,13,0,40,53,17,82,"NEW DEAL ISD",46,12,78,41,9,74,30,4,70
"'152903",20,1,63,58,13,87,-1,-1,-1,.,.,.,37,9,72,26,7,56,32,7,68,37,9,71,31,7,69,.,.,.,18,1,58,37,8,72,16,1,56,19,3,42,52,13,79,"SLATON ISD",37,9,71,36,8,72,42,15,67
"'152906",43,17,76,66,30,89,79,47,96,80,20,100,62,26,86,44,18,77,44,14,77,63,26,87,51,18,80,60,24,76,33,12,71,61,27,85,35,8,72,32,10,58,71,33,91,"LUBBOCK-COOPER ISD",65,28,88,56,22,83,63,30,89
"'152907",41,16,71,60,26,85,79,49,92,88,13,100,55,23,82,44,14,74,43,14,74,55,23,83,44,14,76,54,21,82,33,8,65,56,23,81,27,5,62,24,9,48,68,33,89,"FRENSHIP ISD",58,25,83,50,19,79,56,20,85
"'152908",34,6,74,37,11,82,.,.,.,-1,-1,-1,46,15,77,33,7,67,43,12,77,47,15,76,39,11,72,57,14,71,34,6,74,45,14,78,28,4,66,29,12,55,57,21,84,"ROOSEVELT ISD",49,16,77,41,12,77,57,36,93
"'152909",45,14,77,81,19,98,-1,-1,-1,83,67,100,69,27,91,81,25,94,52,16,84,71,27,94,52,16,83,75,13,100,45,14,77,67,28,89,41,10,76,34,9,64,77,34,95,"SHALLOWATER ISD",71,29,91,63,23,92,33,20,80
"'152910",41,3,73,75,67,92,33,33,67,.,.,.,62,27,87,-1,-1,-1,39,11,73,64,30,89,50,17,81,100,43,100,41,3,73,60,25,85,33,4,71,17,4,48,70,34,91,"IDALOU ISD",62,28,87,62,26,87,62,29,100
"'153903",22,8,83,40,20,60,.,.,.,.,.,.,45,14,80,.,.,.,36,9,74,45,13,85,39,12,77,.,.,.,20,9,83,45,16,76,15,5,65,10,4,48,54,18,86,"O'DONNELL ISD",45,15,81,42,14,78,59,34,79
"'153904",43,18,79,47,7,80,.,.,.,.,.,.,49,16,77,21,0,29,38,11,69,50,17,81,35,11,70,-1,-1,-1,30,9,74,47,15,74,20,4,60,15,5,44,70,25,90,"TAHOKA ISD",47,15,75,56,21,85,50,13,88
"'153905",47,5,79,70,30,96,.,.,.,.,.,.,73,31,94,.,.,.,61,15,91,71,28,93,59,18,89,.,.,.,47,5,79,74,33,95,40,10,83,45,14,73,77,35,95,"NEW HOME ISD",75,32,94,68,28,93,75,44,100
"'153907",57,20,93,0,0,40,.,.,.,.,.,.,30,5,68,17,0,67,27,4,63,33,6,73,33,6,67,.,.,.,39,6,89,27,5,62,19,2,61,7,0,34,30,5,78,"WILSON ISD",37,6,72,20,4,64,.,.,.
"'154901",38,13,74,49,11,80,85,60,100,80,20,100,57,18,84,40,9,74,51,14,81,57,19,85,52,17,82,-1,-1,-1,30,9,69,57,18,83,32,7,69,30,10,54,67,23,90,"MADISONVILLE CISD",58,19,85,51,14,81,54,17,83
"'154903",48,17,72,38,0,81,83,33,100,.,.,.,64,21,88,69,23,92,59,17,86,69,21,93,58,23,80,.,.,.,25,0,50,58,20,83,44,7,77,38,14,72,66,21,90,"NORTH ZULCH ISD",64,21,90,62,21,85,58,17,75
"'155901",39,10,84,37,8,68,83,33,100,.,.,.,38,11,67,27,7,60,32,9,62,40,10,68,38,8,76,-1,-1,-1,34,7,83,37,12,66,23,4,54,22,7,40,44,13,69,"JEFFERSON ISD",39,11,67,38,11,68,42,11,74
"'156902",37,8,73,50,33,67,-1,-1,-1,-1,-1,-1,51,17,81,0,0,13,44,13,75,51,15,81,47,13,80,67,40,87,34,6,71,51,18,81,27,4,66,22,4,49,60,24,87,"STANTON ISD",51,16,81,50,20,80,80,40,100
"'156905",59,27,82,.,.,.,-1,-1,-1,.,.,.,76,36,94,.,.,.,58,31,90,78,37,95,65,35,90,.,.,.,59,27,82,73,35,93,51,19,81,11,0,61,80,36,96,"GRADY ISD",73,36,93,82,36,96,-1,-1,-1
"'157901",36,6,67,79,21,79,-1,-1,-1,.,.,.,65,27,87,.,.,.,48,14,79,72,31,92,49,12,78,-1,-1,-1,33,6,64,60,23,82,43,12,73,20,5,48,74,35,92,"MASON ISD",67,27,89,59,23,78,47,35,59
"'158901",32,8,65,45,15,69,75,41,86,60,40,80,40,14,69,23,4,57,35,11,65,41,13,70,40,13,70,-1,-1,-1,32,8,65,39,14,68,25,4,59,15,4,35,56,25,77,"BAY CITY ISD",41,14,69,39,13,68,37,10,75
"'158902",46,11,84,67,50,100,.,.,.,-1,-1,-1,64,29,89,45,12,69,56,22,87,63,29,90,59,24,88,100,71,100,39,7,81,65,28,89,41,10,83,31,12,63,71,35,93,"TIDEHAVEN ISD",66,30,90,56,25,87,71,24,94
"'158904",44,0,89,33,0,83,.,.,.,.,.,.,49,17,76,.,.,.,40,11,69,41,18,74,35,10,73,.,.,.,44,0,89,57,16,77,39,13,68,35,10,45,57,22,76,"MATAGORDA ISD",41,11,66,54,20,83,83,50,100
"'158905",36,12,68,58,13,87,87,49,99,.,.,.,50,17,81,29,8,75,44,13,76,51,18,83,43,13,77,-1,-1,-1,30,9,64,49,16,79,28,6,68,22,3,46,67,26,91,"PALACIOS ISD",49,17,80,55,17,83,59,22,81
"'158906",41,7,78,48,13,77,-1,-1,-1,-1,-1,-1,52,18,83,31,6,68,42,11,77,53,18,84,48,13,81,-1,-1,-1,38,8,78,50,18,81,28,4,71,21,8,51,58,24,87,"VAN VLECK ISD",54,19,84,46,15,80,55,34,90
"'159901",36,11,68,83,17,100,100,57,100,43,29,100,47,17,76,53,24,76,43,14,73,48,17,77,47,17,76,30,7,65,31,7,64,47,16,75,33,8,67,27,8,50,65,30,87,"EAGLE PASS ISD",48,17,77,43,15,73,47,18,77
"'160901",29,10,77,57,17,87,93,57,100,.,.,.,51,17,81,8,0,58,42,12,75,53,16,83,41,10,78,.,.,.,26,10,76,50,18,79,24,5,67,28,11,55,58,22,82,"BRADY ISD",50,17,81,53,18,80,58,17,81
"'160904",.,.,.,.,.,.,.,.,.,.,.,.,76,36,93,-1,-1,-1,72,35,90,70,36,92,72,33,86,.,.,.,.,.,.,81,37,95,60,24,86,59,27,82,77,38,96,"ROCHELLE ISD",77,33,94,74,41,92,86,29,100
"'160905",.,.,.,29,0,100,.,.,.,.,.,.,29,7,56,.,.,.,24,2,51,32,8,63,20,3,48,.,.,.,.,.,.,26,6,48,18,2,44,2,0,16,35,11,59,"LOHN ISD",36,8,71,25,7,46,-1,-1,-1
"'161801",6,0,32,17,0,67,.,.,.,.,.,.,13,2,48,18,3,59,14,2,48,17,3,48,12,2,44,.,.,.,6,0,32,10,1,48,5,0,35,0,0,23,.,.,.,"WACO CHARTER SCHOOL",14,2,49,6,0,35,.,.,.
"'161802",31,4,58,39,14,75,-1,-1,-1,.,.,.,39,13,67,26,5,55,33,8,63,37,11,66,39,11,70,.,.,.,20,2,50,41,15,69,25,4,57,13,2,34,63,35,80,"RAPOPORT ACADEMY PUBLIC SCHOOL",41,13,67,34,13,68,51,18,90
"'161807",43,15,74,57,28,84,71,40,89,61,21,87,51,21,79,50,20,79,46,17,75,51,21,79,42,14,73,55,22,85,39,12,72,52,21,78,41,14,72,24,8,53,62,29,85,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS",55,23,81,46,19,76,48,21,77
"'161901",60,20,87,67,24,86,80,40,100,-1,-1,-1,70,30,92,30,0,70,59,20,89,68,29,90,66,23,94,-1,-1,-1,60,20,87,73,32,94,49,9,83,33,7,68,71,32,92,"CRAWFORD ISD",71,30,92,67,33,90,-1,-1,-1
"'161903",52,23,80,65,34,87,81,48,94,71,29,90,66,33,87,43,14,74,50,18,79,68,34,89,56,22,83,38,19,85,44,17,75,65,32,86,33,8,69,25,7,54,75,42,92,"MIDWAY ISD",69,35,89,58,28,83,72,37,90
"'161906",32,6,67,30,5,64,80,60,100,-1,-1,-1,31,7,66,24,4,58,31,7,67,33,6,70,33,8,69,-1,-1,-1,29,5,65,30,7,63,24,4,59,14,2,32,38,7,69,"LA VEGA ISD",33,7,67,26,5,61,29,6,73
"'161907",38,7,80,68,25,88,88,53,100,-1,-1,-1,66,29,89,42,7,82,51,18,82,68,29,90,56,19,86,41,18,59,34,4,79,64,28,88,39,8,75,27,8,60,69,31,90,"LORENA ISD",67,28,90,65,29,87,56,20,92
"'161908",44,4,90,47,14,81,.,.,.,.,.,.,51,16,82,26,5,65,45,9,79,52,16,84,54,13,89,.,.,.,44,4,90,50,15,80,32,6,69,45,16,63,62,22,87,"MART ISD",51,15,83,52,16,81,50,14,82
"'161909",29,8,70,58,19,88,100,50,100,.,.,.,49,15,80,38,10,65,43,11,76,50,15,82,42,12,77,45,0,82,20,3,60,49,15,79,31,5,70,27,5,51,60,21,86,"MCGREGOR ISD",49,15,81,49,15,78,46,11,89
"'161910",29,6,60,59,21,75,.,.,.,.,.,.,48,16,76,41,19,76,41,13,72,48,16,78,39,12,68,-1,-1,-1,29,6,60,48,17,75,31,8,65,23,5,52,53,18,81,"MOODY ISD",46,16,75,52,17,78,62,29,86
"'161912",30,11,63,60,19,84,.,.,.,.,.,.,55,20,83,22,0,67,44,16,76,55,21,82,44,14,77,-1,-1,-1,27,7,61,55,20,85,37,7,73,22,3,54,59,23,86,"RIESEL ISD",59,21,84,49,19,82,48,20,78
"'161914",24,5,57,35,12,68,91,43,91,-1,-1,-1,28,8,59,19,4,48,26,6,57,29,8,61,30,8,62,30,22,78,21,4,54,27,8,56,18,3,50,16,4,33,46,20,70,"WACO ISD",29,8,59,25,7,56,23,6,54
"'161916",36,3,76,73,23,92,.,.,.,-1,-1,-1,63,27,87,43,6,77,55,21,85,68,29,92,57,25,87,.,.,.,33,4,75,59,25,83,37,8,73,22,7,55,65,28,88,"WEST ISD",63,27,87,62,28,88,57,13,93
"'161918",71,19,95,57,24,86,.,.,.,.,.,.,53,18,83,25,13,63,47,15,78,51,17,84,56,20,85,17,0,67,-1,-1,-1,55,19,83,32,5,68,31,7,60,53,17,83,"AXTELL ISD",56,18,85,47,16,79,60,23,93
"'161919",29,2,72,14,7,57,-1,-1,-1,.,.,.,38,8,75,14,14,71,33,5,72,36,7,76,34,3,74,50,40,90,23,2,65,40,9,74,20,2,60,16,3,43,42,11,76,"BRUCEVILLE-EDDY ISD",39,9,76,36,7,73,28,9,84
"'161920",50,16,78,66,25,88,75,35,93,.,.,.,62,25,87,44,14,73,49,15,80,60,24,86,52,16,82,67,17,100,43,13,73,63,26,87,30,5,68,23,4,50,66,29,89,"CHINA SPRING ISD",65,27,88,54,21,84,67,23,93
"'161921",22,3,56,44,16,71,67,22,89,.,.,.,26,5,60,19,2,55,23,4,57,26,5,62,24,4,57,13,0,75,21,3,55,26,5,58,17,2,51,15,2,37,38,9,72,"CONNALLY ISD",26,5,60,25,5,59,23,7,63
"'161922",19,2,66,51,21,81,100,55,100,.,.,.,60,23,86,32,9,67,49,16,81,63,25,89,55,20,84,40,10,90,19,2,66,57,21,84,60,20,100,23,5,60,65,26,89,"ROBINSON ISD",61,24,87,56,20,84,63,24,90
"'161923",45,8,85,50,24,76,-1,-1,-1,-1,-1,-1,58,20,86,42,4,79,47,14,80,57,20,87,51,16,84,.,.,.,41,6,81,59,19,84,43,11,77,24,5,63,62,22,88,"BOSQUEVILLE ISD",59,20,87,53,19,83,62,29,82
"'161924",23,15,54,-1,-1,-1,.,.,.,.,.,.,44,15,71,-1,-1,-1,38,13,65,50,12,72,30,9,61,.,.,.,23,15,54,37,18,69,21,10,55,5,0,29,52,18,77,"HALLSBURG ISD",50,17,75,25,8,58,.,.,.
"'161925",19,0,42,15,0,60,.,.,.,.,.,.,42,13,72,33,0,56,37,12,67,39,14,70,42,15,70,.,.,.,18,0,45,45,12,74,28,2,52,18,6,48,45,13,74,"GHOLSON ISD",43,14,73,41,12,70,-1,-1,-1
"'162904",-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,75,31,96,.,.,.,71,25,96,73,28,95,65,20,93,.,.,.,.,.,.,76,34,97,52,10,90,49,17,76,81,38,98,"MCMULLEN COUNTY ISD",75,32,95,73,26,99,71,43,100
"'163901",28,7,65,64,40,96,-1,-1,-1,-1,-1,-1,43,13,75,24,6,47,35,9,68,45,14,77,37,9,71,-1,-1,-1,25,7,63,42,13,73,20,3,56,20,4,48,56,21,83,"DEVINE ISD",44,13,75,40,12,73,43,19,76
"'163902",-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,65,27,89,.,.,.,50,18,79,64,29,89,49,12,80,.,.,.,-1,-1,-1,66,24,88,28,1,66,34,10,65,76,37,96,"D'HANIS ISD",66,26,91,60,29,81,57,14,100
"'163903",20,5,54,30,10,50,.,.,.,.,.,.,32,7,65,-1,-1,-1,26,5,61,33,8,64,31,6,64,-1,-1,-1,20,5,53,32,7,66,18,2,53,15,3,41,45,14,75,"NATALIA ISD",31,6,65,35,9,66,29,0,79
"'163904",39,10,71,50,34,84,.,.,.,23,0,77,41,13,72,20,6,63,32,8,66,41,13,72,35,9,68,.,.,.,30,5,64,41,13,72,19,3,57,19,5,39,55,20,82,"HONDO ISD",40,11,72,45,17,72,42,10,73
