DISTRICT,DD000A001221R,DD000A001321R,DD000A001S21R,DD200A001221R,DD200A001321R,DD200A001S21R,DD300A001221R,DD300A001321R,DD300A001S21R,DD400A001221R,DD400A001321R,DD400A001S21R,DDA00A001221R,DDA00A001321R,DDA00A001S21R,DDB00A001221R,DDB00A001321R,DDB00A001S21R,DDE00A001221R,DDE00A001321R,DDE00A001S21R,DDF00A001221R,DDF00A001321R,DDF00A001S21R,DDH00A001221R,DDH00A001321R,DDH00A001S21R,DDI00A001221R,DDI00A001321R,DDI00A001S21R,DDL00A001221R,DDL00A001321R,DDL00A001S21R,DDM00A001221R,DDM00A001321R,DDM00A001S21R,DDR00A001221R,DDR00A001321R,DDR00A001S21R,DDS00A001221R,DDS00A001321R,DDS00A001S21R,DDW00A001221R,DDW00A001321R,DDW00A001S21R,DISTNAME,DNC00A001221R,DNC00A001321R,DNC00A001S21R,DNM00A001221R,DNM00A001321R,DNM00A001S21R,DNS00A001221R,DNS00A001321R,DNS00A001S21R
"'018906",.,.,.,-1,-1,-1,.,.,.,.,.,.,40,15,69,.,.,.,32,11,64,43,15,74,25,9,57,.,.,.,.,.,.,37,15,66,24,8,55,17,6,36,45,17,74,"IREDELL ISD",46,18,77,24,7,49,50,10,90
"'018907",.,.,.,.,.,.,.,.,.,.,.,.,34,9,59,-1,-1,-1,33,7,58,29,5,55,33,8,63,.,.,.,.,.,.,38,11,61,20,2,39,4,0,14,35,9,59,"KOPPERL ISD",33,7,55,36,11,64,-1,-1,-1
"'018908",13,0,87,40,40,40,.,.,.,.,.,.,41,12,71,60,20,100,38,15,67,50,15,77,34,11,72,.,.,.,13,0,87,32,10,63,28,5,64,10,0,38,44,11,70,"CRANFILLS GAP ISD",41,13,72,42,9,67,-1,-1,-1
"'019901",15,1,47,24,9,52,-1,-1,-1,.,.,.,39,14,71,20,5,54,30,8,63,40,14,75,29,10,62,14,14,57,12,1,44,38,15,67,18,6,51,19,7,38,49,19,80,"DEKALB ISD",40,15,71,35,11,70,14,3,50
"'019902",41,15,83,42,17,75,.,.,.,.,.,.,50,19,79,32,10,64,44,15,74,52,19,82,48,19,80,.,.,.,40,13,83,47,19,76,24,4,61,19,4,46,55,22,83,"HOOKS ISD",51,19,80,48,19,77,43,13,77
"'019903",20,0,40,45,29,63,.,.,.,-1,-1,-1,54,22,81,40,23,81,52,19,81,54,23,84,56,12,79,-1,-1,-1,20,0,40,54,22,79,30,2,64,42,10,58,56,22,82,"MAUD ISD",55,23,82,49,19,78,-1,-1,-1
"'019905",25,7,63,39,14,65,-1,-1,-1,0,0,80,38,15,65,23,9,52,31,10,60,41,15,68,41,15,73,-1,-1,-1,25,7,63,36,15,63,19,5,48,23,8,39,43,17,69,"NEW BOSTON ISD",40,17,66,32,11,63,29,6,60
"'019906",21,0,58,45,22,75,100,14,100,75,63,88,54,26,81,19,8,52,48,22,77,56,25,82,34,10,68,20,0,60,6,0,44,52,26,80,27,7,63,19,10,44,56,27,82,"REDWATER ISD",56,26,82,50,24,77,27,7,73
"'019907",33,11,63,43,18,72,63,42,85,100,40,100,41,18,67,24,8,51,29,10,58,42,18,70,39,15,70,67,31,77,25,7,54,41,18,65,20,6,49,17,6,29,63,32,85,"TEXARKANA ISD",43,19,70,35,15,60,38,15,64
"'019908",13,4,33,33,9,57,25,13,63,13,0,38,24,7,48,18,5,40,20,6,44,28,9,55,27,9,51,55,23,71,4,0,26,20,6,42,11,2,33,12,4,21,33,11,62,"LIBERTY-EYLAU ISD",25,8,50,21,6,44,20,7,41
"'019909",33,17,100,42,11,68,50,38,100,.,.,.,46,19,79,-1,-1,-1,40,13,74,50,22,81,22,17,61,.,.,.,33,17,100,44,17,77,31,13,66,21,7,54,47,19,79,"SIMMS ISD",45,19,77,49,19,82,58,35,90
"'019910",.,.,.,25,13,63,.,.,.,.,.,.,46,25,85,57,29,86,30,11,84,46,24,86,70,40,90,-1,-1,-1,.,.,.,45,25,84,15,0,56,16,5,58,45,25,85,"MALTA ISD",44,24,85,56,26,85,22,22,89
"'019911",0,0,100,53,26,79,38,25,100,.,.,.,60,30,89,60,60,70,55,21,76,60,29,90,48,12,88,-1,-1,-1,0,0,100,60,32,88,36,11,84,19,17,50,60,31,90,"RED LICK ISD",65,33,92,43,22,81,52,24,81
"'019912",41,18,69,46,13,79,64,33,89,-1,-1,-1,63,30,87,43,12,74,46,17,77,63,31,87,59,27,84,73,7,93,40,18,69,63,30,87,35,10,68,26,8,49,69,36,91,"PLEASANT GROVE ISD",65,31,88,61,29,85,57,17,84
"'019913",5,5,40,.,.,.,.,.,.,.,.,.,42,26,70,.,.,.,36,23,65,44,32,66,21,15,45,.,.,.,5,5,40,41,23,73,13,3,55,22,3,56,51,31,81,"HUBBARD ISD",42,26,71,41,26,68,.,.,.
"'019914",.,.,.,38,38,50,.,.,.,.,.,.,26,12,61,27,9,55,26,12,59,27,12,61,25,10,55,.,.,.,.,.,.,24,12,60,10,4,37,22,17,48,24,10,64,"LEARY ISD",22,7,57,30,18,65,60,0,80
"'020901",38,16,67,54,28,79,76,48,92,33,13,58,46,21,73,41,16,70,34,12,64,47,22,75,38,14,67,35,18,56,27,11,59,44,20,71,26,9,57,22,6,39,53,26,78,"ALVIN ISD",48,23,75,39,16,67,36,15,65
"'020902",33,12,65,47,22,70,61,27,84,27,9,82,43,17,72,33,10,60,37,14,67,45,17,75,39,15,69,40,15,73,29,11,62,41,17,69,24,7,57,16,5,35,50,22,79,"ANGLETON ISD",44,17,73,38,16,67,50,28,78
"'020904",15,1,40,46,29,69,50,0,75,.,.,.,44,17,75,.,.,.,32,11,67,45,16,77,38,11,71,-1,-1,-1,14,1,38,43,17,73,19,5,52,18,4,39,46,18,76,"DANBURY ISD",46,18,76,37,11,70,13,13,50
"'020905",21,9,50,43,19,73,71,44,90,43,29,71,42,18,70,27,10,56,34,13,64,43,18,73,36,13,67,45,26,74,20,8,48,41,18,68,20,6,50,24,10,42,55,26,79,"BRAZOSPORT ISD",43,18,71,36,15,66,39,19,73
"'020906",13,4,46,31,12,60,85,54,100,.,.,.,39,14,66,25,7,51,27,9,57,38,13,68,35,10,67,.,.,.,14,4,47,39,15,65,18,8,48,13,5,26,43,17,70,"SWEENY ISD",41,15,69,31,10,59,28,14,78
"'020907",21,6,46,36,11,62,50,33,50,.,.,.,35,15,62,20,5,44,28,10,54,36,15,65,29,10,56,36,18,68,18,6,43,34,14,58,17,5,43,14,4,28,40,19,67,"COLUMBIA-BRAZORIA ISD",36,15,62,33,14,60,38,17,63
"'020908",45,23,73,68,41,87,83,60,95,75,50,81,61,34,83,48,22,75,42,18,70,63,36,86,50,23,77,63,24,79,28,12,60,59,32,81,32,11,64,24,8,46,71,41,89,"PEARLAND ISD",64,36,85,49,24,75,52,28,86
"'020910",16,5,35,0,0,0,.,.,.,.,.,.,23,10,43,-1,-1,-1,22,9,38,29,13,49,21,9,40,.,.,.,16,5,35,17,8,36,15,4,32,11,3,17,29,15,48,"DAMON ISD",22,10,40,25,11,57,.,.,.
"'021803",22,5,50,.,.,.,.,.,.,.,.,.,18,5,48,9,0,36,18,5,45,20,7,49,19,6,47,.,.,.,22,5,50,17,2,46,18,4,45,0,0,21,22,0,67,"BRAZOS SCHOOL FOR INQUIRY & CREATI",24,7,53,9,0,37,.,.,.
"'021805",20,11,50,28,6,69,50,50,100,.,.,.,26,11,59,28,11,60,24,10,55,28,11,60,24,10,51,0,0,20,16,10,47,25,10,58,13,5,43,12,3,36,20,5,65,"ARROW ACADEMY",29,13,65,25,8,53,0,0,50
"'021901",40,20,69,57,31,78,82,61,93,62,8,76,58,33,81,27,10,54,33,13,62,59,34,82,45,21,73,56,28,79,23,9,55,57,32,79,35,15,64,24,10,45,69,41,89,"COLLEGE STATION ISD",62,35,83,49,25,72,52,26,72
"'021902",30,10,60,100,33,100,63,46,75,59,31,81,34,13,60,19,6,43,27,9,55,34,13,63,31,11,60,39,16,77,26,8,56,33,13,58,22,6,50,20,7,34,57,28,80,"BRYAN ISD",35,14,62,28,11,54,25,10,57
"'022004",5,0,33,.,.,.,.,.,.,.,.,.,24,10,53,.,.,.,20,8,49,33,14,65,22,6,48,-1,-1,-1,1,0,28,13,4,36,12,3,44,0,0,20,30,30,78,"TERLINGUA CSD",26,9,60,20,12,37,.,.,.
"'022901",36,16,64,41,29,65,76,38,90,-1,-1,-1,51,24,78,60,20,70,42,17,71,52,24,78,48,19,76,-1,-1,-1,30,12,58,50,23,78,31,12,64,29,8,55,56,31,82,"ALPINE ISD",53,25,80,45,20,71,36,14,93
"'022902",.,.,.,.,.,.,-1,-1,-1,.,.,.,38,13,73,.,.,.,32,7,67,29,14,63,30,13,72,.,.,.,.,.,.,47,12,84,20,0,60,100,60,100,65,15,85,"MARATHON ISD",44,20,78,28,0,64,.,.,.
"'022903",.,.,.,.,.,.,.,.,.,.,.,.,38,13,75,.,.,.,.,.,.,40,20,100,17,0,67,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,"SAN VICENTE ISD",-1,-1,-1,17,0,67,.,.,.
"'023902",23,12,42,.,.,.,.,.,.,.,.,.,51,23,79,.,.,.,38,13,68,54,24,81,41,15,69,-1,-1,-1,23,12,42,49,22,77,31,11,53,25,0,41,58,29,86,"SILVERTON ISD",55,25,83,34,15,62,60,7,73
"'024901",28,9,70,-1,-1,-1,80,0,100,.,.,.,23,7,50,.,.,.,19,5,45,24,8,51,23,7,50,.,.,.,21,6,65,22,6,48,12,3,37,14,3,32,24,3,52,"BROOKS COUNTY ISD",22,7,50,28,7,51,22,8,61
"'025901",21,0,50,56,24,76,-1,-1,-1,-1,-1,-1,53,22,79,39,4,65,44,16,74,52,22,81,49,15,75,-1,-1,-1,21,0,50,54,23,78,24,6,54,20,7,37,55,26,82,"BANGS ISD",56,24,82,46,19,74,40,21,71
"'025902",22,11,51,46,19,68,77,68,90,.,.,.,44,19,69,19,6,50,33,12,61,45,19,72,37,14,64,53,12,100,15,8,41,43,19,67,24,6,53,22,6,34,52,23,76,"BROWNWOOD ISD",45,20,71,40,16,64,35,12,67
"'025904",38,25,38,.,.,.,.,.,.,.,.,.,32,9,63,50,0,50,31,5,64,30,6,61,32,11,68,.,.,.,38,25,38,33,12,64,29,4,60,23,10,30,31,8,60,"BLANKET ISD",33,10,61,29,6,67,13,0,25
"'025905",16,5,42,50,0,100,.,.,.,.,.,.,46,17,77,57,0,100,41,13,72,43,15,78,30,13,62,.,.,.,16,5,42,47,18,76,26,7,60,33,12,49,51,19,81,"MAY ISD",48,19,78,41,12,74,20,20,40
"'025906",-1,-1,-1,31,6,56,.,.,.,.,.,.,45,20,74,-1,-1,-1,39,14,68,48,16,77,57,43,77,.,.,.,-1,-1,-1,42,23,71,20,6,57,19,0,43,44,18,75,"ZEPHYR ISD",48,22,75,40,17,71,10,0,40
"'025908",0,0,17,40,30,60,.,.,.,.,.,.,34,16,61,.,.,.,46,23,70,38,20,65,17,4,44,.,.,.,0,0,17,30,11,56,15,5,38,24,16,37,39,19,66,"BROOKESMITH ISD",40,18,67,30,15,55,-1,-1,-1
"'025909",26,10,46,59,25,85,61,31,72,.,.,.,55,23,85,35,4,57,43,16,77,57,23,87,43,13,78,56,33,89,9,6,26,53,23,84,30,5,71,13,3,45,60,27,89,"EARLY ISD",58,25,88,49,19,80,44,23,82
"'026901",26,9,60,51,30,71,67,13,87,.,.,.,45,20,73,19,6,46,31,11,62,48,22,77,36,14,66,90,50,100,22,7,57,43,19,70,22,7,55,24,6,46,54,26,82,"CALDWELL ISD",46,21,73,41,19,73,28,19,70
"'026902",16,4,46,34,15,68,10,10,70,.,.,.,31,10,62,29,6,56,27,7,56,34,12,67,28,7,60,.,.,.,15,3,42,28,8,55,12,1,44,33,7,50,35,14,65,"SOMERVILLE ISD",33,11,63,25,8,58,23,8,69
"'026903",37,18,70,24,12,59,.,.,.,.,.,.,38,17,65,21,6,51,29,11,57,41,16,67,37,18,62,100,60,100,36,17,69,36,18,63,23,7,50,13,5,34,48,22,74,"SNOOK ISD",38,17,65,38,18,63,32,18,59
"'027903",15,5,39,40,18,67,55,20,90,-1,-1,-1,37,14,65,19,0,69,29,10,57,38,14,66,29,9,56,12,0,29,12,4,35,37,14,65,16,4,44,17,5,34,42,16,70,"BURNET CISD",38,15,66,35,12,63,33,9,63
"'027904",19,5,51,37,23,72,69,33,89,60,40,100,38,16,67,26,8,57,30,10,60,39,16,69,29,10,59,25,0,42,18,4,51,38,16,66,21,6,53,17,6,36,48,22,76,"MARBLE FALLS ISD",38,16,67,39,17,68,27,7,66
"'028902",22,7,49,33,14,74,74,39,83,-1,-1,-1,29,10,56,20,13,46,24,8,51,30,11,59,25,8,53,29,14,57,20,6,47,28,10,53,20,6,47,10,3,25,44,19,71,"LOCKHART ISD",30,11,58,25,8,51,20,9,47
"'028903",18,5,47,41,23,67,-1,-1,-1,-1,-1,-1,27,9,56,16,5,41,21,7,50,29,10,58,23,8,52,.,.,.,17,4,47,25,8,54,16,3,44,9,4,29,39,13,72,"LULING ISD",26,9,57,28,10,53,26,9,35
"'028906",3,0,31,25,8,58,.,.,.,.,.,.,13,2,39,6,0,19,10,1,32,15,1,46,9,0,34,-1,-1,-1,2,0,28,11,3,34,2,0,24,13,4,30,23,7,50,"PRAIRIE LEA ISD",14,1,39,12,4,39,-1,-1,-1
"'029901",40,17,68,57,23,86,66,40,82,.,.,.,44,20,73,32,6,63,36,14,67,45,20,75,39,15,69,60,0,100,28,11,58,43,19,70,26,8,56,21,7,39,54,28,80,"CALHOUN COUNTY ISD",46,20,74,35,15,65,56,19,91
"'030901",18,9,50,.,.,.,-1,-1,-1,.,.,.,47,18,74,.,.,.,40,14,70,47,18,79,49,18,79,.,.,.,15,5,45,46,17,71,22,4,58,9,3,31,46,18,73,"CROSS PLAINS ISD",46,18,75,48,16,74,32,5,79
"'030902",40,10,70,42,22,78,.,.,.,.,.,.,45,18,73,48,30,70,37,15,65,44,18,72,42,16,68,-1,-1,-1,40,10,70,46,19,75,24,6,52,24,10,38,46,18,74,"CLYDE CISD",48,20,76,37,14,68,30,8,62
"'030903",.,.,.,38,0,75,.,.,.,.,.,.,47,17,78,.,.,.,41,14,71,46,15,82,35,9,60,.,.,.,.,.,.,47,19,75,31,7,67,30,11,48,50,20,83,"BAIRD ISD",50,19,82,41,15,71,-1,-1,-1
"'030906",.,.,.,0,0,46,89,89,100,0,0,0,51,24,76,.,.,.,37,16,63,58,29,78,30,14,52,.,.,.,.,.,.,43,19,73,28,10,61,34,11,49,57,26,81,"EULA ISD",53,24,78,48,24,70,40,10,100
"'031901",19,6,46,69,15,77,66,42,88,-1,-1,-1,31,11,59,50,20,80,29,9,56,33,11,61,31,11,59,-1,-1,-1,12,3,37,30,11,57,19,5,46,15,6,28,40,16,66,"BROWNSVILLE ISD",32,11,59,30,11,56,28,9,61
"'031903",21,6,50,29,29,71,74,33,94,64,18,82,33,12,61,34,12,65,29,9,56,35,13,64,33,11,61,22,9,40,15,4,43,32,11,59,16,4,42,20,7,34,44,20,72,"HARLINGEN CISD",34,12,62,33,12,59,26,7,51
"'031905",20,5,46,-1,-1,-1,.,.,.,.,.,.,34,11,63,10,0,80,31,9,60,36,11,65,34,11,62,-1,-1,-1,14,4,36,32,11,60,18,4,45,23,5,38,44,6,78,"LA FERIA ISD",36,12,64,26,7,56,31,6,61
"'031906",29,11,61,59,24,94,70,55,83,.,.,.,42,17,71,92,58,100,38,14,67,43,18,73,42,17,70,-1,-1,-1,18,6,49,41,17,69,23,7,55,21,7,41,58,31,82,"LOS FRESNOS CISD",44,18,72,35,14,64,30,15,71
"'031909",14,4,48,7,0,64,40,20,100,.,.,.,25,8,55,50,17,50,22,7,53,27,9,57,24,7,55,-1,-1,-1,10,3,44,23,8,54,15,4,46,20,12,32,43,21,64,"POINT ISABEL ISD",24,8,55,30,11,57,6,3,53
"'031911",14,3,37,.,.,.,.,.,.,.,.,.,25,6,54,0,0,33,23,5,52,24,5,54,25,6,54,.,.,.,8,0,27,27,8,53,10,1,35,17,3,31,33,14,65,"RIO HONDO ISD",26,6,55,22,7,51,0,0,7
"'031912",15,4,41,43,17,70,-1,-1,-1,-1,-1,-1,23,7,49,67,33,78,20,6,47,24,7,52,22,7,49,.,.,.,8,2,31,21,6,47,11,2,35,11,3,21,51,21,75,"SAN BENITO CISD",23,7,50,18,5,45,15,4,44
"'031913",11,3,35,-1,-1,-1,.,.,.,.,.,.,14,4,42,-1,-1,-1,14,4,41,14,5,45,14,4,42,.,.,.,10,3,31,14,4,39,9,3,33,10,2,17,13,0,38,"SANTA MARIA ISD",15,5,45,12,1,32,20,0,67
"'031914",18,6,48,-1,-1,-1,.,.,.,.,.,.,26,8,56,.,.,.,25,8,54,29,9,60,27,8,56,.,.,.,14,4,42,24,8,53,16,3,43,19,6,34,0,0,33,"SANTA ROSA ISD",26,9,57,27,7,51,22,0,56
"'031916",53,20,82,74,43,94,87,56,97,-1,-1,-1,68,30,89,78,56,95,61,24,86,67,30,90,65,27,88,29,14,71,39,11,73,68,32,89,42,12,75,28,12,57,80,42,95,"SOUTH TEXAS ISD",78,33,94,66,30,88,45,16,79
"'032902",41,14,76,54,22,82,62,43,81,.,.,.,50,21,81,37,13,73,46,17,78,51,20,83,48,18,80,-1,-1,-1,26,7,65,50,21,79,28,6,65,27,8,54,58,27,85,"PITTSBURG ISD",52,21,82,46,18,77,58,16,76
"'033901",100,50,100,.,.,.,-1,-1,-1,.,.,.,66,30,89,-1,-1,-1,63,44,81,67,28,92,84,47,95,.,.,.,-1,-1,-1,65,33,86,49,27,73,49,24,73,65,29,89,"GROOM ISD",67,29,88,62,35,91,-1,-1,-1
"'033902",89,44,100,63,38,75,-1,-1,-1,-1,-1,-1,66,35,90,50,33,83,53,23,83,69,36,94,70,27,96,-1,-1,-1,83,17,100,63,34,87,36,10,76,37,13,60,66,35,89,"PANHANDLE ISD",67,36,91,61,30,84,50,38,100
"'033904",25,13,63,0,0,80,-1,-1,-1,.,.,.,45,16,76,.,.,.,39,14,75,45,18,77,44,10,76,60,40,60,25,13,63,44,14,75,31,10,60,15,1,43,46,17,76,"WHITE DEER ISD",47,17,76,39,13,75,20,20,60
"'034901",51,31,80,46,22,78,79,48,91,.,.,.,44,20,74,28,8,58,37,14,67,43,19,75,49,20,82,67,33,100,39,22,61,45,20,72,23,6,50,28,13,43,52,25,80,"ATLANTA ISD",45,20,75,42,18,70,36,19,69
"'034902",50,33,67,5,0,53,-1,-1,-1,.,.,.,35,12,67,24,6,52,34,11,63,37,10,73,50,25,75,.,.,.,50,33,67,35,13,63,24,10,51,0,0,25,43,14,74,"AVINGER ISD",33,9,64,37,14,70,83,17,83
"'034903",24,8,64,45,17,74,-1,-1,-1,.,.,.,46,19,74,19,9,49,35,14,66,46,18,75,32,13,66,.,.,.,14,8,56,46,19,73,31,10,63,20,5,41,50,21,78,"HUGHES SPRINGS ISD",47,19,75,39,18,69,29,8,61
"'034905",25,5,67,31,16,58,-1,-1,-1,.,.,.,42,14,71,22,5,50,38,12,66,42,14,71,31,7,69,-1,-1,-1,23,4,65,42,13,71,23,5,57,20,8,39,48,17,76,"LINDEN-KILDARE CISD",43,16,71,38,10,71,14,0,86
"'034906",.,.,.,43,21,79,.,.,.,.,.,.,53,22,83,-1,-1,-1,50,21,81,57,27,91,37,21,58,-1,-1,-1,.,.,.,49,17,75,33,8,69,32,17,59,54,23,84,"MCLEOD ISD",54,22,84,52,22,80,57,36,79
"'034907",-1,-1,-1,39,15,67,100,80,100,.,.,.,45,17,73,27,9,54,36,14,63,47,18,78,43,16,73,67,39,89,-1,-1,-1,44,16,67,26,10,55,22,12,35,48,18,76,"QUEEN CITY ISD",46,17,74,41,18,66,46,25,75
"'034909",30,20,60,.,.,.,57,14,86,.,.,.,42,18,74,33,33,89,36,14,69,35,12,72,35,18,53,.,.,.,14,0,43,52,24,77,29,9,59,32,24,56,43,17,75,"BLOOMBURG ISD",44,20,74,32,6,74,56,11,78
"'035901",19,5,45,-1,-1,-1,100,73,100,.,.,.,30,8,59,33,10,62,28,8,56,31,9,62,28,7,57,.,.,.,14,4,38,29,8,55,12,3,37,12,1,26,44,18,79,"DIMMITT ISD",29,8,59,32,7,58,23,8,31
"'035902",31,17,67,-1,-1,-1,.,.,.,.,.,.,53,20,83,.,.,.,51,19,82,56,20,89,52,19,83,.,.,.,31,17,67,49,20,77,37,12,75,18,0,50,56,32,84,"HART ISD",59,22,90,32,13,62,83,17,100
"'035903",0,0,80,92,67,100,.,.,.,.,.,.,71,37,90,.,.,.,54,30,78,75,42,92,58,26,78,-1,-1,-1,0,0,80,68,31,88,28,4,57,41,12,47,72,37,92,"NAZARETH ISD",71,34,90,76,52,93,67,27,93
"'036901",28,11,64,31,10,65,53,32,74,.,.,.,45,17,74,26,4,53,37,12,67,46,16,76,44,17,76,-1,-1,-1,9,2,44,44,17,72,22,5,54,24,12,45,49,19,77,"ANAHUAC ISD",47,17,75,38,15,69,52,29,76
"'036902",40,22,72,76,46,92,90,66,95,.,.,.,68,39,89,55,24,78,53,24,80,70,40,91,61,31,86,44,23,72,29,12,65,67,37,88,37,12,72,32,12,57,72,41,91,"BARBERS HILL ISD",72,41,91,60,33,83,66,34,88
"'036903",42,17,74,43,17,80,77,62,100,.,.,.,51,22,79,29,8,65,43,17,73,51,20,79,47,20,76,-1,-1,-1,36,14,70,51,24,78,36,14,69,35,18,48,59,28,83,"EAST CHAMBERS ISD",51,23,79,52,20,76,36,9,69
"'037901",34,10,66,53,14,81,67,44,89,.,.,.,40,14,69,25,8,57,34,9,63,43,14,73,38,12,69,.,.,.,22,6,55,37,13,66,23,6,54,13,1,26,51,20,76,"ALTO ISD",40,14,70,41,15,67,25,8,75
"'037904",32,12,64,32,10,64,57,30,86,.,.,.,36,14,66,25,7,51,32,11,64,40,15,72,35,13,67,-1,-1,-1,23,9,57,33,13,62,30,9,62,21,6,38,46,21,75,"JACKSONVILLE ISD",36,14,67,34,14,65,34,13,60
"'037907",31,14,62,43,13,75,86,71,100,.,.,.,44,18,74,29,10,61,37,14,68,47,19,77,39,14,69,-1,-1,-1,25,9,56,41,18,71,25,7,58,21,11,41,48,22,77,"RUSK ISD",44,19,74,41,14,73,42,16,78
"'037908",33,9,69,-1,-1,-1,100,100,100,.,.,.,37,11,71,31,4,50,36,10,70,42,13,76,37,10,73,.,.,.,31,7,66,33,10,67,28,6,65,33,4,54,33,17,58,"NEW SUMMERFIELD ISD",39,12,74,26,7,58,10,0,60
"'037909",22,0,78,.,.,.,.,.,.,.,.,.,36,13,68,18,2,55,27,6,65,41,17,71,28,6,75,.,.,.,22,0,78,31,9,66,25,5,62,9,2,33,39,15,70,"WELLS ISD",37,11,69,33,16,65,17,0,83
"'038901",38,15,77,60,23,80,72,44,89,.,.,.,49,23,78,35,12,58,40,16,72,53,25,81,39,17,76,-1,-1,-1,29,10,74,46,21,76,23,5,56,13,4,33,57,28,82,"CHILDRESS ISD",50,24,80,44,18,72,32,11,79
"'039902",40,0,60,59,35,85,-1,-1,-1,.,.,.,51,21,79,-1,-1,-1,39,14,71,52,22,80,30,11,62,43,0,71,40,0,60,49,21,79,23,5,57,12,3,41,53,22,81,"HENRIETTA ISD",51,22,80,49,20,76,73,33,94
"'039903",9,0,36,41,17,72,.,.,.,.,.,.,40,14,69,.,.,.,33,10,64,41,14,69,44,15,66,33,0,67,9,0,36,39,13,69,31,6,58,34,10,48,39,13,70,"PETROLIA CISD",41,14,69,37,12,70,50,22,72
"'039904",-1,-1,-1,33,0,83,.,.,.,.,.,.,49,20,79,.,.,.,50,21,79,49,16,82,22,0,67,.,.,.,-1,-1,-1,49,23,76,30,8,61,23,9,54,51,22,79,"BELLEVUE ISD",58,23,87,39,16,70,38,38,88
"'039905",-1,-1,-1,.,.,.,.,.,.,.,.,.,47,27,69,.,.,.,42,21,67,40,26,64,50,25,50,.,.,.,-1,-1,-1,54,27,73,26,11,54,12,4,31,47,27,69,"MIDWAY ISD",46,25,67,49,30,72,71,57,86
"'040901",8,2,33,0,0,22,.,.,.,.,.,.,12,4,34,.,.,.,9,3,30,10,3,32,9,3,31,-1,-1,-1,5,2,29,13,4,35,5,2,25,3,0,16,30,11,57,"MORTON ISD",13,4,35,8,4,31,7,0,36
"'040902",26,11,60,56,33,78,.,.,.,.,.,.,36,12,71,29,0,71,28,7,63,37,11,73,30,9,69,20,0,80,26,11,60,35,13,69,18,5,59,3,1,30,45,17,73,"WHITEFACE CISD",38,13,74,32,8,63,35,15,90
"'041901",13,0,88,-1,-1,-1,.,.,.,.,.,.,47,21,75,.,.,.,41,19,70,54,22,80,53,23,81,.,.,.,0,0,100,40,20,70,46,25,77,47,24,56,45,20,72,"BRONTE ISD",51,22,79,37,17,63,50,33,100
"'041902",-1,-1,-1,70,50,80,.,.,.,.,.,.,43,19,70,0,0,33,33,13,64,41,18,68,30,11,57,.,.,.,-1,-1,-1,45,20,72,19,4,49,25,10,51,56,25,83,"ROBERT LEE ISD",47,20,71,34,15,68,25,0,33
"'042901",23,0,37,40,17,78,79,36,100,.,.,.,43,17,71,32,5,74,31,11,62,45,18,75,34,13,63,-1,-1,-1,23,0,37,41,15,68,27,6,58,21,5,40,46,18,74,"COLEMAN ISD",43,16,72,44,19,69,20,8,64
"'042903",.,.,.,15,4,58,.,.,.,.,.,.,35,10,70,23,0,54,36,10,70,41,11,77,28,9,69,-1,-1,-1,.,.,.,31,8,64,21,7,53,13,0,33,40,11,71,"SANTA ANNA ISD",38,11,70,30,6,68,33,17,100
"'042905",.,.,.,.,.,.,.,.,.,.,.,.,42,18,75,0,0,60,35,14,67,45,18,80,43,15,85,.,.,.,.,.,.,40,17,70,13,5,49,24,14,47,44,19,72,"PANTHER CREEK CISD",44,18,70,40,18,80,-1,-1,-1
"'043801",61,32,90,72,39,93,79,49,96,-1,-1,-1,69,38,92,58,25,88,44,18,79,71,39,94,56,25,86,50,17,83,44,15,80,67,37,90,42,13,79,18,3,49,68,34,90,"IMAGINE INTERNATIONAL ACADEMY OF N",71,39,92,66,35,90,65,27,90
"'043802",47,23,63,.,.,.,52,30,77,.,.,.,45,23,72,33,0,67,-1,-1,-1,49,25,75,33,11,89,.,.,.,32,14,50,40,19,68,32,14,50,30,0,40,41,20,63,"LONE STAR LANGUAGE ACADEMY",55,36,78,35,9,67,20,10,50
"'043901",46,23,75,67,40,88,82,59,95,56,25,76,66,38,86,44,18,70,42,19,70,66,39,87,49,22,76,70,40,85,31,13,63,65,38,84,30,11,62,29,12,51,68,38,88,"ALLEN ISD",70,42,88,52,28,77,65,40,89
"'043902",32,11,62,44,18,74,52,18,85,22,0,33,44,17,72,29,11,58,35,12,64,45,19,74,41,15,70,42,26,84,22,7,51,43,16,70,28,7,57,20,6,37,51,22,77,"ANNA ISD",46,19,75,40,15,67,39,14,74
"'043903",23,6,59,60,28,88,63,43,87,.,.,.,57,26,85,54,23,84,40,15,72,59,28,88,40,14,73,63,21,100,16,5,50,55,24,83,28,7,66,25,9,57,63,30,89,"CELINA ISD",59,28,86,53,23,83,54,29,89
"'043904",29,10,63,50,30,80,73,36,91,-1,-1,-1,47,19,78,40,16,72,37,14,70,48,20,80,39,15,72,56,11,89,23,8,56,46,19,75,24,7,56,25,6,44,54,23,83,"FARMERSVILLE ISD",50,20,81,43,18,72,48,14,80
"'043905",44,21,74,63,35,86,83,59,95,52,20,73,68,41,88,44,18,71,39,17,66,69,42,89,53,26,78,64,39,84,29,11,62,67,40,86,31,10,64,32,12,57,69,38,89,"FRISCO ISD",71,43,90,60,35,82,67,38,89
