DISTRICT,DD000A001222R,DD000A001322R,DD000A001S22R,DD200A001222R,DD200A001322R,DD200A001S22R,DD300A001222R,DD300A001322R,DD300A001S22R,DD400A001222R,DD400A001322R,DD400A001S22R,DDA00A001222R,DDA00A001322R,DDA00A001S22R,DDB00A001222R,DDB00A001322R,DDB00A001S22R,DDE00A001222R,DDE00A001322R,DDE00A001S22R,DDF00A001222R,DDF00A001322R,DDF00A001S22R,DDH00A001222R,DDH00A001322R,DDH00A001S22R,DDI00A001222R,DDI00A001322R,DDI00A001S22R,DDL00A001222R,DDL00A001322R,DDL00A001S22R,DDM00A001222R,DDM00A001322R,DDM00A001S22R,DDR00A001222R,DDR00A001322R,DDR00A001S22R,DDS00A001222R,DDS00A001322R,DDS00A001S22R,DDW00A001222R,DDW00A001322R,DDW00A001S22R,DISTNAME,DNC00A001222R,DNC00A001322R,DNC00A001S22R,DNM00A001222R,DNM00A001322R,DNM00A001S22R,DNS00A001222R,DNS00A001322R,DNS00A001S22R
"'072802",.,.,.,.,.,.,.,.,.,.,.,.,52,16,87,.,.,.,52,17,84,52,14,90,50,18,86,.,.,.,.,.,.,53,19,81,49,13,86,17,0,50,53,15,87,"ERATH EXCELS ACADEMY INC",.,.,.,52,16,87,.,.,.
"'072901",4,0,27,30,10,70,.,.,.,.,.,.,26,8,63,.,.,.,23,9,56,30,9,66,12,3,45,.,.,.,4,0,27,22,8,60,13,3,48,0,0,20,37,13,76,"THREE WAY ISD",18,7,53,34,10,72,46,31,69
"'072902",49,20,83,79,50,79,-1,-1,-1,.,.,.,61,29,89,40,20,60,57,27,88,66,31,92,57,25,87,.,.,.,50,20,83,57,29,86,43,16,81,35,20,62,69,36,92,"DUBLIN ISD",65,31,92,48,23,78,63,38,94
"'072903",32,12,63,65,43,84,74,43,98,-1,-1,-1,57,30,81,33,12,71,44,20,71,58,30,84,41,18,70,50,31,63,27,9,59,56,31,79,31,10,64,27,13,50,67,38,88,"STEPHENVILLE ISD",59,32,82,51,27,78,65,43,89
"'072904",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,53,23,85,-1,-1,-1,41,12,84,56,22,88,31,14,55,50,50,83,.,.,.,49,23,81,24,4,69,21,8,58,55,23,88,"BLUFF DALE ISD",52,26,84,54,19,86,-1,-1,-1
"'072908",38,13,63,63,33,92,.,.,.,.,.,.,59,26,88,.,.,.,48,17,84,57,24,89,51,13,85,.,.,.,38,13,63,61,28,88,22,4,59,42,18,74,60,28,89,"HUCKABAY ISD",63,28,88,53,24,89,50,25,88
"'072909",45,17,74,71,43,100,.,.,.,.,.,.,57,23,84,-1,-1,-1,54,19,80,61,25,87,52,20,79,.,.,.,42,17,74,52,22,80,41,16,72,35,16,67,60,25,87,"LINGLEVILLE ISD",56,24,83,59,23,86,56,33,78
"'072910",.,.,.,.,.,.,.,.,.,.,.,.,49,22,82,.,.,.,42,17,75,49,20,80,33,7,80,.,.,.,.,.,.,49,23,84,21,6,61,33,22,78,51,24,82,"MORGAN MILL ISD",51,17,77,48,27,87,44,11,56
"'073901",31,11,72,24,7,76,-1,-1,-1,-1,-1,-1,42,16,78,46,15,84,39,15,77,48,19,80,37,14,73,.,.,.,30,10,69,36,13,76,28,8,70,19,1,59,60,27,85,"CHILTON ISD",40,15,77,45,18,79,0,0,18
"'073903",24,10,52,20,13,43,-1,-1,-1,.,.,.,28,11,55,24,8,51,28,11,55,32,12,61,32,14,59,.,.,.,24,10,52,25,10,50,23,9,51,24,10,33,45,25,73,"MARLIN ISD",27,10,54,33,14,61,18,11,36
"'073904",33,17,83,100,69,100,.,.,.,.,.,.,72,45,94,-1,-1,-1,74,52,93,77,52,95,33,17,92,.,.,.,33,17,83,68,39,92,41,18,84,38,19,86,73,46,94,"WESTPHALIA ISD",73,46,94,69,25,94,-1,-1,-1
"'073905",21,7,55,40,11,70,-1,-1,-1,.,.,.,41,16,69,36,9,66,34,13,65,47,20,75,38,17,67,.,.,.,21,7,55,34,12,64,19,5,52,7,1,21,44,18,72,"ROSEBUD-LOTT ISD",40,17,66,41,15,75,36,12,73
"'074903",31,12,63,46,23,72,93,64,100,-1,-1,-1,42,17,72,32,11,61,36,14,67,42,17,72,34,13,67,44,26,74,27,11,61,41,17,73,24,7,59,27,8,47,46,19,76,"BONHAM ISD",42,17,72,41,17,72,32,15,75
"'074904",47,18,71,75,44,100,.,.,.,.,.,.,58,29,84,.,.,.,48,17,76,60,29,86,59,24,86,.,.,.,31,0,62,57,28,83,30,9,66,13,6,44,58,29,83,"DODD CITY ISD",60,29,83,53,25,87,40,40,70
"'074905",0,0,38,14,0,29,.,.,.,.,.,.,32,9,63,-1,-1,-1,29,6,62,33,6,65,22,2,59,-1,-1,-1,0,0,38,31,12,60,16,3,51,14,5,30,34,10,65,"ECTOR ISD",34,9,62,28,8,64,46,15,77
"'074907",38,17,71,47,21,79,-1,-1,-1,.,.,.,56,27,83,50,17,74,48,21,76,57,30,84,50,25,82,.,.,.,37,16,68,55,24,83,27,9,62,27,14,48,59,28,85,"HONEY GROVE ISD",56,27,83,55,26,84,55,27,82
"'074909",17,3,48,47,20,72,.,.,.,-1,-1,-1,42,17,78,47,7,53,34,12,71,45,19,82,36,15,73,8,8,54,17,3,48,41,16,75,21,6,64,16,6,50,45,18,81,"LEONARD ISD",43,18,80,39,13,72,42,4,71
"'074911",22,0,67,60,20,80,.,.,.,.,.,.,49,24,80,-1,-1,-1,41,21,74,59,30,85,30,14,70,33,17,100,22,0,67,41,20,76,33,14,64,32,13,45,51,25,81,"SAVOY ISD",49,23,82,48,25,76,61,44,94
"'074912",29,9,62,40,5,60,.,.,.,.,.,.,47,16,77,38,13,50,35,11,65,46,15,77,37,12,69,36,9,64,28,8,61,47,18,77,23,6,63,23,5,50,52,19,82,"TRENTON ISD",51,19,81,40,13,71,50,13,77
"'074917",55,19,88,66,25,97,.,.,.,.,.,.,56,26,84,100,50,100,48,21,78,59,28,87,59,23,89,-1,-1,-1,42,12,85,52,23,80,25,5,63,26,9,45,54,26,82,"SAM RAYBURN ISD",56,27,84,56,22,81,78,67,100
"'075901",42,15,77,50,10,90,75,25,100,.,.,.,73,38,93,81,31,100,63,29,89,77,42,95,64,29,90,.,.,.,42,17,75,69,34,91,44,17,79,42,18,74,85,54,96,"FLATONIA ISD",75,40,94,66,33,89,65,29,82
"'075902",28,10,64,24,8,53,59,18,94,.,.,.,49,21,77,31,11,60,36,13,68,49,22,78,38,14,70,43,14,86,25,8,62,48,20,76,25,7,60,19,5,44,62,29,87,"LA GRANGE ISD",48,20,76,50,23,81,49,26,91
"'075903",28,7,66,46,8,75,20,0,70,.,.,.,48,19,77,30,7,65,38,12,71,50,18,79,38,13,70,.,.,.,24,5,63,46,21,75,24,6,59,21,7,44,65,30,88,"SCHULENBURG ISD",46,18,77,54,23,77,48,12,80
"'075906",31,6,66,38,15,92,.,.,.,.,.,.,59,28,87,-1,-1,-1,47,14,90,58,25,86,42,16,75,.,.,.,23,5,55,61,30,87,33,8,72,31,15,51,64,31,89,"FAYETTEVILLE ISD",63,31,90,50,20,80,-1,-1,-1
"'075908",42,10,68,100,67,100,.,.,.,.,.,.,74,42,91,27,9,64,70,38,88,74,40,93,59,29,84,.,.,.,37,4,67,74,45,89,43,13,74,43,14,68,79,46,94,"ROUND TOP-CARMINE ISD",74,41,91,75,47,93,78,33,89
"'076903",0,0,25,38,8,69,.,.,.,.,.,.,38,17,64,.,.,.,35,16,63,38,18,66,28,13,55,.,.,.,0,0,25,39,16,63,20,5,50,14,4,34,43,19,69,"ROBY CISD",40,20,66,35,12,62,38,25,63
"'076904",67,11,89,67,17,100,.,.,.,.,.,.,57,24,85,53,13,87,51,19,81,55,20,84,52,22,83,-1,-1,-1,40,0,80,58,27,86,48,14,77,31,10,57,65,28,89,"ROTAN ISD",59,26,87,51,17,81,20,0,80
"'077901",32,7,66,-1,-1,-1,-1,-1,-1,.,.,.,41,17,72,38,24,43,35,14,67,38,18,71,35,12,69,.,.,.,30,6,65,43,17,73,25,6,60,31,6,49,71,42,90,"FLOYDADA COLLEGIATE ISD",40,16,73,46,23,69,41,18,76
"'077902",34,6,60,.,.,.,-1,-1,-1,-1,-1,-1,35,10,70,-1,-1,-1,29,7,65,38,10,75,32,8,67,.,.,.,34,6,60,32,10,65,23,4,60,5,3,23,49,21,83,"LOCKNEY ISD",38,10,73,26,10,61,36,9,73
"'078901",-1,-1,-1,63,38,88,.,.,.,.,.,.,42,19,76,25,0,63,38,17,74,42,21,80,43,16,74,.,.,.,-1,-1,-1,42,16,72,32,16,71,34,14,57,41,22,86,"CROWELL ISD",44,19,79,30,19,65,22,6,61
"'079901",48,24,76,69,41,89,79,53,93,81,41,91,59,32,83,55,28,80,47,22,75,61,33,85,49,23,77,53,26,81,42,19,72,58,32,81,40,17,70,26,9,51,73,45,91,"LAMAR CISD",61,34,84,56,30,81,58,33,84
"'079906",47,19,80,73,31,96,83,42,92,-1,-1,-1,64,32,89,53,24,79,52,22,84,66,32,91,55,23,86,64,27,73,42,15,74,63,32,88,45,17,81,30,9,64,74,42,93,"NEEDVILLE ISD",67,34,91,57,28,83,46,16,76
"'079907",45,23,72,64,37,84,80,55,94,55,29,81,56,32,79,41,18,69,41,18,69,58,33,81,42,18,70,48,27,71,36,17,66,54,31,77,35,14,65,26,9,47,68,40,88,"FORT BEND ISD",60,34,81,47,24,73,48,27,71
"'079910",35,16,66,48,29,74,78,59,92,33,33,33,40,18,70,37,15,69,34,13,66,41,18,72,35,13,66,40,20,53,33,15,64,39,17,67,29,11,62,20,8,38,46,28,74,"STAFFORD MSD",41,18,71,37,19,68,13,5,51
"'080901",41,17,80,45,15,73,72,33,94,.,.,.,51,23,82,29,7,64,43,18,76,51,22,82,42,18,77,-1,-1,-1,34,13,77,51,25,81,25,8,67,17,7,40,56,27,85,"MOUNT VERNON ISD",52,24,82,44,20,78,25,17,67
"'081902",32,12,66,67,37,83,57,19,100,-1,-1,-1,46,22,74,33,12,64,37,14,66,47,20,76,43,17,72,20,10,40,17,4,49,45,23,71,23,7,57,19,6,38,50,25,76,"FAIRFIELD ISD",47,22,75,43,20,70,60,42,84
"'081904",36,18,73,54,20,84,67,44,100,.,.,.,48,19,79,39,13,72,44,17,76,50,20,81,47,19,80,.,.,.,34,15,75,46,19,77,29,9,67,31,12,55,50,21,79,"TEAGUE ISD",49,20,81,45,18,73,50,16,81
"'081905",20,10,50,29,10,52,.,.,.,-1,-1,-1,35,15,69,33,8,71,28,12,64,37,15,67,25,11,60,.,.,.,19,9,49,33,15,70,14,3,53,23,10,37,40,18,72,"WORTHAM ISD",35,15,70,32,15,64,53,27,73
"'081906",29,14,43,67,50,83,-1,-1,-1,.,.,.,55,26,84,40,30,60,49,24,81,63,32,89,58,32,74,.,.,.,29,14,43,42,15,75,38,9,56,18,5,36,54,24,87,"DEW ISD",56,29,84,52,21,84,67,67,100
"'082902",22,5,54,.,.,.,.,.,.,.,.,.,29,11,59,40,0,40,27,9,56,28,10,60,27,10,57,.,.,.,13,1,47,30,12,59,17,3,49,12,5,24,51,30,84,"DILLEY ISD",29,10,59,28,14,59,33,0,89
"'082903",16,7,41,.,.,.,40,40,60,-1,-1,-1,25,9,52,31,0,54,23,8,49,25,9,52,24,8,51,-1,-1,-1,16,7,41,25,9,52,15,5,40,21,8,31,48,28,69,"PEARSALL ISD",26,9,52,24,7,52,13,3,32
"'083901",28,11,64,20,0,80,.,.,.,.,.,.,30,12,59,6,0,40,26,10,54,27,12,53,29,11,58,.,.,.,22,8,60,34,12,65,21,7,57,12,7,28,56,27,77,"SEAGRAVES ISD",31,13,60,26,9,51,25,8,58
"'083902",36,7,89,29,0,43,.,.,.,.,.,.,54,28,83,.,.,.,49,24,77,55,32,82,38,12,76,-1,-1,-1,31,4,88,53,24,85,27,5,66,22,17,50,64,37,89,"LOOP ISD",52,28,84,58,27,83,58,8,100
"'083903",34,15,68,63,30,78,75,45,95,78,56,89,51,27,78,24,8,62,44,22,72,51,28,79,40,17,71,83,67,100,31,13,66,51,26,77,31,12,64,29,15,51,67,40,88,"SEMINOLE ISD",52,28,80,48,23,73,48,24,74
"'084802",20,8,45,.,.,.,25,25,38,-1,-1,-1,30,14,60,25,10,58,26,11,55,29,13,58,27,12,55,.,.,.,14,5,38,32,15,61,18,7,47,26,12,47,41,18,71,"ODYSSEY ACADEMY INC",31,13,59,29,14,60,31,17,52
"'084804",.,.,.,-1,-1,-1,83,67,100,.,.,.,47,21,80,45,22,78,47,21,80,48,26,82,48,15,85,.,.,.,.,.,.,44,13,78,47,21,80,14,7,50,37,26,67,"AMBASSADORS PREPARATORY ACADEMY",48,20,79,43,23,85,.,.,.
"'084901",28,10,62,50,24,78,65,36,87,59,0,94,44,19,73,36,13,66,38,15,69,44,19,75,40,16,71,33,9,72,23,8,58,43,19,71,27,9,60,29,13,51,54,28,80,"DICKINSON ISD",45,20,74,40,17,71,37,16,70
"'084902",31,14,62,44,25,66,85,53,96,70,50,100,40,19,67,27,11,55,33,14,62,40,18,68,37,16,66,36,18,68,29,12,59,39,20,66,26,10,54,29,17,45,57,31,80,"GALVESTON ISD",41,20,68,36,16,65,22,16,53
"'084903",.,.,.,67,50,83,100,20,100,.,.,.,55,23,86,.,.,.,52,22,80,56,23,85,52,28,90,0,0,60,.,.,.,55,23,87,32,7,72,26,10,54,56,22,86,"HIGH ISLAND ISD",51,17,79,59,28,92,33,17,100
"'084906",28,12,59,45,22,73,64,39,84,.,.,.,35,15,63,23,9,51,32,13,60,35,15,65,37,15,66,21,6,48,24,10,55,34,14,62,20,6,50,23,12,41,47,21,75,"TEXAS CITY ISD",37,16,65,29,11,58,36,17,61
"'084908",26,8,56,33,11,66,29,7,79,.,.,.,32,14,61,26,11,55,29,12,59,34,15,60,32,12,64,.,.,.,26,8,56,31,12,62,21,8,50,28,12,44,43,21,65,"HITCHCOCK ISD",35,15,63,28,12,58,22,7,40
"'084909",32,14,66,42,22,74,57,31,82,56,22,89,46,21,75,38,21,76,38,16,68,48,21,77,40,18,68,36,9,77,31,13,65,45,22,72,30,10,63,26,10,45,49,23,77,"SANTA FE ISD",48,22,75,43,20,72,58,32,86
"'084910",45,23,71,63,37,84,79,52,93,59,31,81,59,32,82,42,18,71,44,20,72,60,32,84,48,23,75,55,31,83,36,17,64,58,31,81,38,15,70,26,9,50,65,36,87,"CLEAR CREEK ISD",61,33,84,50,26,76,58,29,86
"'084911",55,31,82,79,48,94,87,63,98,88,56,92,73,43,92,77,45,90,51,23,80,73,42,92,64,32,88,83,28,100,42,21,71,74,43,92,37,12,74,41,20,69,74,43,93,"FRIENDSWOOD ISD",74,43,92,70,39,91,72,41,94
"'085902",31,11,64,31,12,73,-1,-1,-1,.,.,.,38,14,68,24,10,64,33,13,64,35,12,66,33,12,63,-1,-1,-1,31,11,64,40,15,70,24,8,58,16,5,32,52,19,79,"POST ISD",38,14,68,37,14,68,27,15,50
"'085903",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,34,15,61,.,.,.,34,13,62,39,18,68,22,10,51,.,.,.,.,.,.,28,10,53,16,5,45,0,0,18,56,24,79,"SOUTHLAND ISD",41,17,65,23,10,56,.,.,.
"'086024",.,.,.,.,.,.,-1,-1,-1,.,.,.,59,29,94,.,.,.,.,.,.,54,38,92,46,8,92,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,"DOSS CONSOLIDATED CSD",69,38,92,-1,-1,-1,.,.,.
"'086901",21,6,51,50,25,71,56,38,84,-1,-1,-1,48,23,73,50,7,64,35,14,63,50,23,75,36,14,63,-1,-1,-1,19,5,47,47,23,72,25,7,56,17,6,36,63,33,86,"FREDERICKSBURG ISD",48,23,72,50,23,77,54,25,75
"'086902",3,0,45,60,33,100,.,.,.,.,.,.,55,28,83,-1,-1,-1,48,23,78,58,29,89,38,15,75,-1,-1,-1,3,0,45,51,26,77,24,7,61,22,11,51,58,30,84,"HARPER ISD",56,29,84,53,24,81,58,33,75
"'087901",38,12,83,.,.,.,.,.,.,.,.,.,73,40,92,.,.,.,47,20,78,75,46,95,59,28,89,.,.,.,36,12,82,70,34,90,31,10,75,49,31,78,82,48,95,"GLASSCOCK COUNTY ISD",76,42,94,50,22,79,.,.,.
"'088902",33,14,57,50,7,73,46,31,85,.,.,.,43,18,72,20,4,43,31,11,62,46,19,75,35,13,64,71,29,100,25,8,50,41,18,70,21,5,53,16,5,31,53,25,83,"GOLIAD ISD",43,17,72,45,21,74,40,20,83
"'089901",24,8,54,71,14,100,0,0,0,.,.,.,34,13,63,20,6,46,31,11,59,36,14,66,30,12,60,-1,-1,-1,24,8,54,32,13,60,34,26,92,19,7,34,52,23,78,"GONZALES ISD",33,13,62,41,16,66,36,17,59
"'089903",37,16,67,76,35,88,.,.,.,.,.,.,49,24,77,40,0,80,48,21,76,51,23,78,48,21,75,.,.,.,35,14,66,48,24,76,30,11,65,24,9,53,55,33,86,"NIXON-SMILEY CISD",50,24,76,45,23,79,38,17,63
"'089905",25,9,55,-1,-1,-1,.,.,.,.,.,.,31,13,61,36,17,58,30,11,61,30,15,59,30,12,62,.,.,.,18,2,53,33,11,64,19,4,50,24,16,38,25,8,50,"WAELDER ISD",32,13,61,27,10,61,-1,-1,-1
"'090902",33,8,83,-1,-1,-1,86,57,100,.,.,.,32,16,65,-1,-1,-1,31,16,64,34,17,70,40,20,73,43,0,71,33,8,83,29,14,61,17,4,52,9,6,28,28,14,62,"LEFORS ISD",32,15,66,32,17,63,50,25,88
"'090903",-1,-1,-1,.,.,.,.,.,.,.,.,.,47,19,77,.,.,.,83,50,100,51,23,75,83,33,100,.,.,.,-1,-1,-1,43,15,79,44,11,67,50,38,63,67,50,83,"MCLEAN ISD",44,17,76,62,30,81,15,2,51
"'090904",26,11,56,35,18,59,65,50,88,.,.,.,39,17,68,21,9,52,32,14,61,42,18,71,35,15,64,30,10,50,25,10,55,36,16,65,20,6,51,27,16,45,45,19,73,"PAMPA ISD",40,17,69,36,15,63,33,10,78
"'090905",.,.,.,.,.,.,.,.,.,.,.,.,49,22,82,.,.,.,40,0,80,41,22,81,-1,-1,-1,.,.,.,.,.,.,69,23,85,32,0,68,14,0,43,49,23,81,"GRANDVIEW-HOPKINS ISD",51,26,87,33,0,50,-1,-1,-1
"'091901",48,10,81,72,42,91,86,29,100,-1,-1,-1,65,34,87,-1,-1,-1,48,21,79,68,37,90,48,22,80,74,44,93,48,10,86,62,30,85,32,8,67,25,6,53,66,34,88,"BELLS ISD",70,39,91,53,22,78,77,37,95
"'091902",18,10,48,34,14,72,.,.,.,.,.,.,42,15,73,44,0,78,35,14,67,40,13,72,28,12,56,57,29,100,10,2,40,43,16,74,21,4,57,22,8,48,46,16,78,"COLLINSVILLE ISD",45,17,76,37,13,69,42,16,63
"'091903",40,16,72,45,20,76,77,53,96,-1,-1,-1,50,23,78,33,11,64,42,17,72,52,24,80,45,19,73,54,26,86,33,12,66,49,23,76,28,9,63,20,8,43,56,27,82,"DENISON ISD",52,24,79,47,23,74,54,27,82
"'091905",36,9,70,51,22,86,-1,-1,-1,.,.,.,57,26,84,15,9,61,49,19,79,54,22,82,45,17,78,59,24,94,30,5,64,60,29,86,36,12,71,32,12,55,64,30,87,"HOWE ISD",60,27,87,49,22,78,60,30,90
"'091906",28,9,58,37,15,64,48,24,74,30,10,90,37,14,65,23,7,52,32,11,61,38,15,67,32,11,62,32,11,63,23,7,53,36,14,64,24,8,54,20,6,36,48,21,74,"SHERMAN ISD",38,15,65,35,13,64,33,13,60
"'091907",41,17,74,70,36,91,-1,-1,-1,.,.,.,53,23,84,-1,-1,-1,44,16,77,54,23,83,51,21,81,50,20,90,39,16,70,52,23,84,33,11,72,12,4,44,53,23,84,"TIOGA ISD",53,23,84,52,25,82,56,19,88
"'091908",46,14,77,71,44,93,77,58,95,.,.,.,68,38,90,52,34,85,53,26,82,67,37,90,61,29,87,68,38,91,33,5,69,69,39,90,37,12,73,38,16,67,70,40,91,"VAN ALSTYNE ISD",69,40,90,66,35,90,66,36,97
"'091909",26,9,63,41,19,75,73,47,100,.,.,.,45,19,76,21,11,58,37,14,70,44,19,77,36,14,72,38,21,79,23,7,61,46,19,74,24,7,60,22,13,44,48,20,77,"WHITESBORO ISD",46,19,77,43,18,73,39,22,73
"'091910",41,17,83,64,38,84,-1,-1,-1,.,.,.,61,32,87,48,18,77,49,23,80,65,33,89,52,26,88,67,42,92,41,17,83,57,31,86,37,14,73,26,7,60,63,33,88,"WHITEWRIGHT ISD",60,31,87,61,33,86,54,26,77
"'091913",25,6,75,42,19,71,79,50,93,-1,-1,-1,47,20,79,25,8,75,32,12,68,48,22,80,38,12,78,63,29,87,25,6,75,47,19,77,27,7,64,31,15,50,48,21,79,"POTTSBORO ISD",49,21,81,43,19,74,33,17,56
"'091914",29,9,71,58,27,85,73,9,91,.,.,.,49,20,76,-1,-1,-1,38,13,69,50,21,77,46,17,72,100,67,100,27,7,71,47,19,75,27,8,61,16,8,41,48,20,76,"S AND S CISD",50,21,77,46,17,74,42,15,74
"'091917",15,4,49,71,18,94,70,40,70,-1,-1,-1,61,27,87,50,21,86,43,12,74,61,24,86,43,17,74,25,8,83,11,1,45,60,30,88,30,7,68,30,11,61,66,30,91,"GUNTER ISD",58,25,86,64,30,89,70,33,93
"'091918",42,13,78,39,17,89,-1,-1,-1,.,.,.,52,23,81,50,21,79,46,20,76,52,21,84,46,19,81,50,33,75,41,13,76,53,26,80,33,10,70,15,7,35,54,24,82,"TOM BEAN ISD",53,23,82,48,24,79,43,16,68
"'092801",.,.,.,27,9,73,.,.,.,.,.,.,66,25,87,63,13,75,68,26,89,82,33,98,56,8,81,.,.,.,.,.,.,52,18,78,56,17,82,22,6,61,73,32,91,"EAST TEXAS CHARTER SCHOOLS",-1,-1,-1,67,25,87,-1,-1,-1
"'092901",36,16,70,32,11,61,69,15,100,-1,-1,-1,40,14,69,27,5,61,35,11,65,40,13,72,41,16,72,0,0,29,29,12,64,39,14,68,22,5,55,20,6,39,44,17,73,"GLADEWATER ISD",41,15,71,36,11,66,42,11,82
"'092902",27,9,60,43,18,70,96,50,100,.,.,.,42,18,71,26,9,56,37,13,66,45,19,74,40,16,69,55,45,75,27,9,60,40,17,68,27,8,60,12,2,26,48,21,76,"KILGORE ISD",44,19,72,37,14,66,22,9,57
"'092903",47,21,76,60,35,84,79,62,92,100,71,100,54,27,79,44,18,74,50,23,77,55,27,82,52,25,79,61,43,91,42,18,72,52,27,78,39,14,71,34,16,53,74,46,91,"LONGVIEW ISD",55,28,80,50,23,77,49,26,78
"'092904",36,14,69,50,26,79,65,44,87,6,0,47,47,20,77,30,11,65,40,16,73,48,21,79,44,17,76,61,28,89,31,11,66,45,20,75,28,10,63,24,12,45,61,30,86,"PINE TREE ISD",48,20,77,44,20,76,41,17,80
"'092906",43,18,76,59,28,85,50,13,100,.,.,.,57,27,83,35,9,70,50,22,79,58,28,83,46,22,78,43,43,71,37,15,72,56,27,83,29,9,66,29,11,53,61,30,85,"SABINE ISD",59,29,83,50,23,82,60,34,88
"'092907",45,23,80,52,23,83,95,73,95,-1,-1,-1,60,29,85,40,14,67,48,21,78,60,30,86,51,24,80,65,6,88,43,20,77,60,28,84,32,10,65,30,9,53,67,34,90,"SPRING HILL ISD",62,31,87,53,26,79,71,47,84
"'092908",65,24,100,56,27,82,69,25,100,.,.,.,57,25,84,24,5,47,43,17,75,60,26,87,56,19,85,50,13,63,57,13,100,54,24,82,28,7,66,22,11,45,58,26,85,"WHITE OAK ISD",60,26,86,47,20,77,60,26,92
"'093901",41,22,75,54,24,78,100,89,100,.,.,.,65,31,90,45,27,74,52,23,83,64,30,91,54,24,84,-1,-1,-1,39,18,71,65,32,89,37,12,72,34,12,67,68,32,93,"ANDERSON-SHIRO CISD",66,30,90,62,34,91,44,44,89
"'093903",25,6,44,88,35,88,-1,-1,-1,.,.,.,60,34,84,0,0,59,41,19,74,66,37,85,51,23,77,.,.,.,25,6,44,55,30,83,27,8,62,15,7,46,63,37,86,"IOLA ISD",60,34,83,60,31,88,17,0,67
"'093904",30,10,62,42,22,65,50,38,94,50,29,71,36,14,66,19,6,51,34,14,64,39,16,70,37,14,67,42,0,92,27,8,59,34,13,62,25,9,57,19,7,39,49,23,74,"NAVASOTA ISD",37,15,66,35,13,64,36,16,70
"'093905",.,.,.,100,20,100,.,.,.,.,.,.,35,14,67,10,3,41,29,15,60,35,14,69,65,35,90,.,.,.,.,.,.,35,13,66,14,3,48,14,7,33,34,13,68,"RICHARDS ISD",39,18,69,31,10,64,40,0,100
"'094901",20,7,49,41,16,64,48,29,52,43,0,57,34,14,63,29,9,59,29,10,58,36,14,66,29,11,59,43,7,71,18,6,46,33,13,60,19,5,49,16,5,34,50,23,76,"SEGUIN ISD",33,13,62,38,15,66,30,12,64
"'094902",37,14,64,58,28,83,74,39,93,46,18,74,53,25,80,47,19,77,39,15,70,55,26,82,49,22,77,60,31,91,29,10,56,52,24,78,30,8,59,23,7,47,60,31,84,"SCHERTZ-CIBOLO-U CITY ISD",55,27,81,50,22,78,51,19,78
"'094903",36,13,63,48,25,80,85,56,96,67,0,100,55,25,82,60,16,89,42,16,71,57,27,85,43,15,75,-1,-1,-1,29,7,59,52,24,80,25,5,63,18,4,48,63,32,87,"NAVARRO ISD",57,26,84,50,23,78,44,27,94
"'094904",31,10,68,49,24,90,.,.,.,-1,-1,-1,54,26,80,24,10,63,43,17,74,54,27,82,46,19,75,45,27,82,30,9,67,53,25,79,32,9,71,20,6,46,62,32,85,"MARION ISD",56,27,82,48,24,75,34,15,63
"'095901",16,0,48,45,36,64,-1,-1,-1,.,.,.,52,25,79,22,0,39,35,14,68,56,27,81,40,17,71,-1,-1,-1,16,0,48,50,24,77,23,6,59,9,3,35,69,36,90,"ABERNATHY ISD",53,25,79,52,26,78,56,31,63
"'095902",-1,-1,-1,.,.,.,.,.,.,.,.,.,47,20,73,.,.,.,42,17,71,51,17,74,45,19,71,.,.,.,.,.,.,42,23,71,12,0,54,7,3,34,48,21,74,"COTTON CENTER ISD",46,23,72,48,16,73,-1,-1,-1
"'095903",22,14,66,29,12,76,.,.,.,.,.,.,33,13,69,36,14,86,31,11,67,31,10,69,29,10,67,22,0,44,22,14,66,35,14,70,20,7,60,7,5,44,46,20,76,"HALE CENTER ISD",35,14,70,26,9,69,47,20,73
"'095904",35,11,73,.,.,.,.,.,.,.,.,.,53,23,85,40,0,100,49,17,83,52,23,85,48,19,82,-1,-1,-1,21,4,58,54,23,85,33,9,74,25,4,58,67,36,91,"PETERSBURG ISD",53,22,87,55,31,75,40,40,100
"'095905",29,9,59,38,28,61,73,36,91,-1,-1,-1,39,15,68,27,8,58,35,13,65,40,15,70,36,14,67,29,14,76,24,7,55,38,16,67,23,6,56,21,6,37,59,29,83,"PLAINVIEW ISD",40,16,69,35,14,66,33,15,65
"'096904",46,21,78,67,25,92,.,.,.,.,.,.,44,19,76,31,3,67,40,16,74,46,20,78,40,17,75,-1,-1,-1,41,21,76,42,18,74,30,10,66,23,9,49,55,27,80,"MEMPHIS ISD",45,20,76,37,15,75,53,27,73
"'096905",35,12,69,-1,-1,-1,.,.,.,.,.,.,64,29,89,60,40,100,56,20,87,68,34,93,52,23,86,.,.,.,35,12,69,60,26,85,40,9,80,43,19,76,68,32,90,"TURKEY-QUITAQUE ISD",63,30,88,65,28,92,75,25,88
"'097902",30,11,64,43,36,79,-1,-1,-1,.,.,.,59,29,83,100,0,100,48,21,76,64,31,88,48,21,77,.,.,.,24,7,59,55,26,78,29,8,63,32,13,46,62,31,84,"HAMILTON ISD",62,30,83,51,23,81,44,15,85
